dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",64,0,       1.328945
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,1,      13.158492
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,2,      13.075243
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,3,      13.269950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,4,      13.381188
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,5,      13.553207
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,6,      13.173931
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,7,      13.106502
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,8,      13.082133
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,9,      13.159391
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,10,      13.133211
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,11,      13.068343
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,12,      13.155981
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,13,      13.440028
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,14,      13.225521
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,15,      13.194041
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,16,      13.109841
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,17,      13.332339
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,18,      13.207541
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,19,      13.391518
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,20,      13.116062
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,21,      13.339529
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,22,      13.164362
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,23,      13.670646
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,24,      13.307469
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,25,      13.219171
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,26,      13.228940
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,27,      13.161551
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,28,      13.205950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,29,      13.053053
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,30,      13.372709
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,31,      13.153651
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,32,      13.038532
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,33,      13.294260
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,34,      13.161101
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,35,      13.126352
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,36,      13.916312
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,37,      12.889074
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,38,      12.819705
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,39,      12.814405
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,40,      13.081932
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,41,      13.076863
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,42,      12.805405
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,43,      13.023102
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,44,      12.926984
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,45,      12.860145
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,46,      12.834475
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,47,      12.795666
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,48,      12.874165
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,49,      12.941474
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,50,      12.760986
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,51,      12.876515
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,52,      12.986013
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,53,      12.823805
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,54,      12.839545
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,55,      12.967424
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,56,      12.917194
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,57,      12.901754
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,58,      12.916394
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,59,      12.789085
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,60,      12.871134
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,61,      12.861215
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,62,      12.799816
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,63,      12.847915
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,64,      12.794506
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,65,      12.936804
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,66,      12.842105
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,67,      12.906824
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,68,      12.858175
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,69,      12.856805
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,70,      13.070682
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,71,      12.822025
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,72,      12.883554
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,73,      12.806686
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",128,74,      12.910014
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,0,      16.767840
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,1,      16.936118
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,2,      16.743670
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,3,      16.653421
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,4,      16.610512
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,5,      16.908549
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,6,      17.020228
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,7,      16.861930
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,8,      16.903539
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,9,      16.806960
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,10,      17.044857
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,11,      16.608252
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,12,      17.006838
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,13,      16.983908
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,14,      16.889818
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,15,      17.048017
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,16,      16.744830
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,17,      16.899019
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,18,      16.790670
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,19,      17.128546
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,20,      16.809820
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,21,      16.906279
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,22,      16.811270
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,23,      16.819950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,24,      16.859609
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,25,      17.045877
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,26,      17.122577
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,27,      16.831740
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,28,      16.854520
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,29,      16.858619
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,30,      16.850979
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,31,      16.961929
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,32,      16.617892
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,33,      16.882279
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,34,      16.869039
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,35,      16.713341
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,36,      16.795450
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,37,      16.878149
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,38,      16.735060
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,39,      16.748890
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,40,      16.795970
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,41,      17.029117
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,42,      17.002608
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,43,      16.688671
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,44,      16.878329
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,45,      16.619392
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,46,      16.846260
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,47,      16.781930
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,48,      16.856490
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,49,      17.030058
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,50,      16.943628
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,51,      16.889250
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,52,      17.014287
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,53,      16.702791
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,54,      16.951318
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,55,      16.805250
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,56,      17.029557
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,57,      16.827450
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,58,      17.038917
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,59,      16.802950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,60,      16.820609
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,61,      17.041857
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,62,      16.907439
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,63,      16.717862
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,64,      16.936918
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,65,      16.827630
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,66,      16.841280
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,67,      16.858650
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,68,      16.896739
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,69,      16.864260
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,70,      16.767000
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,71,      16.811209
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,72,      16.799950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,73,      16.885810
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",192,74,      17.095936
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,0,      41.204134
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,1,      40.921327
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,2,      40.886188
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,3,      41.038176
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,4,      40.937657
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,5,      40.925717
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,6,      40.967967
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,7,      40.962477
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,8,      40.928308
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,9,      40.935117
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,10,      40.971807
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,11,      40.970087
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,12,      41.114595
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,13,      40.898617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,14,      40.905388
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,15,      40.757809
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,16,      40.989486
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,17,      40.971596
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,18,      41.075966
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,19,      41.013706
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,20,      40.991116
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,21,      40.936777
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,22,      41.021606
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,23,      41.002337
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,24,      41.009696
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,25,      40.892428
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,26,      41.042736
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,27,      40.990797
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,28,      40.956317
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,29,      41.053095
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,30,      40.899867
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,31,      41.005606
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,32,      40.921917
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,33,      40.998736
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,34,      40.948257
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,35,      40.868558
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,36,      40.949597
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,37,      41.018126
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,38,      40.969076
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,39,      40.888227
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,40,      40.978736
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,41,      40.963866
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,42,      40.979007
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,43,      41.043695
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,44,      40.989036
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,45,      40.858418
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,46,      40.798029
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,47,      40.900247
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,48,      41.015747
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,49,      41.011686
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,50,      40.938698
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,51,      41.003337
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,52,      40.975617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,53,      40.830448
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,54,      41.072945
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,55,      40.918097
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,56,      41.012326
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,57,      40.970747
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,58,      41.045466
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,59,      41.036366
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,60,      40.876608
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,61,      41.025086
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,62,      41.210874
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,63,      40.849178
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,64,      40.864008
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,65,      40.962617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,66,      40.958607
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,67,      40.897678
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,68,      41.235823
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,69,      40.936327
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,70,      40.913987
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,71,      41.037186
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,72,      41.028307
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,73,      41.023996
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",256,74,      40.946607
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,0,      81.802255
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,1,      81.367010
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,2,      81.492228
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,3,      82.019752
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,4,      82.172121
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,5,      81.766455
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,6,      82.139311
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,7,      81.828204
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,8,      82.061181
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,9,      82.213280
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,10,      82.158991
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,11,      81.926174
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,12,      81.945563
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,13,      82.037302
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,14,      81.776746
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,15,      82.064752
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,16,      82.108852
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,17,      82.099961
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,18,      82.287699
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,19,      81.922494
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,20,      81.959203
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,21,      81.926543
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,22,      81.945633
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,23,      82.179261
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,24,      82.021122
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,25,      81.953993
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,26,      81.680726
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,27,      81.920363
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,28,      82.175391
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ds",320,29,      82.255470
