dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",64,0,       6.166012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,30,      79.670526
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,31,      79.565107
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,32,      79.237791
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,33,      79.567397
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,34,      79.457508
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,35,      79.881693
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,36,      79.431268
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,37,      79.351030
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,38,      79.567046
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,39,      79.403328
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,40,      79.605106
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,41,      79.667016
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,42,      79.310200
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,43,      79.472668
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,44,      79.637076
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,45,      79.638276
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,46,      79.213181
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,47,      79.783734
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,48,      79.728185
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,49,      79.803684
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,50,      79.461578
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,51,      79.793665
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,52,      79.402939
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,53,      79.653186
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,54,      79.723195
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,55,      79.534628
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,56,      79.496088
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,57,      79.414058
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,58,      79.407449
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,59,      79.436568
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,60,      79.295950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,61,      79.536557
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,62,      79.477138
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,63,      79.683306
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,64,      79.683406
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,65,      79.259610
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,66,      79.654306
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,67,      79.483748
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,68,      79.617756
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,69,      79.426128
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,70,      79.387249
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,71,      79.569416
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,72,      79.347009
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,73,      79.352480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",320,74,      79.772854
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,0,     143.834843
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,1,     143.936403
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,2,     143.823644
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,3,     143.867163
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,4,     143.939882
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,5,     143.857258
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,6,     143.822039
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,7,     143.835259
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,8,     143.958098
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,9,     143.771469
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,10,     143.854309
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,11,     143.972417
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,12,     143.875468
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,13,     143.830149
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,14,     143.867169
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,15,     143.804549
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,16,     143.593001
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,17,     143.696620
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,18,     143.682170
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,19,     143.658371
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,20,     143.723700
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,21,     143.650921
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,22,     143.610701
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,23,     144.021927
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,24,     143.685220
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,25,     143.750680
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,26,     143.728130
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,27,     143.892328
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,28,     143.950467
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,29,     143.757070
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,30,     143.819528
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,31,     143.706480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,32,     143.833189
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,33,     143.863539
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,34,     143.873218
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,35,     143.967897
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,36,     143.773239
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,37,     143.714480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,38,     143.754890
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,39,     143.846199
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,40,     143.751119
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,41,     143.950327
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,42,     143.905328
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,43,     143.855269
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,44,     143.873249
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,45,     143.919578
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,46,     143.802159
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,47,     143.751070
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,48,     143.782669
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,49,     143.980237
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,50,     143.704890
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,51,     143.965528
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,52,     144.118976
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,53,     143.994037
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,54,     143.850048
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,55,     143.727090
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,56,     143.761350
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,57,     143.950987
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,58,     143.767089
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,59,     143.825369
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,60,     143.827729
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,61,     143.871588
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,62,     143.918737
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,63,     143.922038
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,64,     143.997247
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,65,     143.739519
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,66,     143.842108
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,67,     143.876878
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,68,     143.787109
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,69,     143.718630
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,70,     143.609831
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,71,     144.035327
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,72,     143.847609
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,73,     143.832079
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",384,74,     143.850298
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,0,     236.928617
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,1,     236.355253
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,2,     236.426292
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,3,     236.408422
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,4,     236.453661
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,5,     236.424533
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,6,     236.673480
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,7,     236.078386
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,8,     236.742939
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,9,     236.566811
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,10,     236.244824
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,11,     236.149765
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,12,     236.159535
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,13,     236.807838
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,14,     236.756869
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,15,     236.820548
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,16,     236.020707
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,17,     236.250055
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,18,     236.366533
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,19,     236.252484
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,20,     236.222084
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,21,     236.091696
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,22,     236.213994
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,23,     235.990567
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,24,     236.293364
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,25,     236.172545
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,26,     235.835398
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,27,     236.886747
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,28,     236.005076
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,29,     236.558051
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,30,     236.310973
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,31,     236.314853
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,32,     236.647910
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,33,     236.312303
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,34,     236.228694
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,35,     236.706710
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,36,     236.169525
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,37,     236.598721
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,38,     236.212015
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,39,     236.141516
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,40,     236.030777
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,41,     236.168755
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,42,     236.243144
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,43,     236.163106
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,44,     235.999957
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,45,     236.455932
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,46,     236.547141
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,47,     236.272954
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,48,     236.070416
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,49,     236.456172
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,50,     236.015006
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,51,     236.167476
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,52,     236.280554
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,53,     236.407932
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,54,     236.472791
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,55,     236.076636
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,56,     236.911998
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,57,     236.521202
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,58,     236.264554
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,59,     236.437872
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,60,     236.504951
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,61,     236.232064
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,62,     236.451412
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,63,     236.152185
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,64,     236.480022
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,65,     236.404612
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,66,     236.311314
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,67,     235.863239
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,68,     236.908177
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,69,     236.549581
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,70,     236.123456
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,71,     237.003286
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,72,     236.295384
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,73,     236.259994
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",448,74,     236.549761
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,0,     374.854810
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,1,     374.482061
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,2,     374.059435
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,3,     374.169215
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,4,     375.148744
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,5,     373.705990
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,6,     374.645179
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,7,     375.428830
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,8,     374.175834
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,9,     375.447010
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,10,     373.422773
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,11,     373.764209
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,12,     374.456251
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,13,     375.246372
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,14,     374.804088
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,15,     374.602520
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,16,     374.591190
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,17,     375.595759
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,18,     375.654028
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,19,     373.258045
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,20,     374.851886
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,21,     374.238153
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,22,     376.305091
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,23,     374.307533
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,24,     373.772539
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,25,     374.756758
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,26,     374.172634
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,27,     375.442461
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,28,     375.031515
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,29,     374.484521
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,30,     373.191735
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,31,     375.943895
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,32,     373.443012
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,33,     373.389423
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,34,     373.425073
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,35,     375.154414
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,36,     374.942866
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,37,     374.481651
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,38,     373.811789
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,39,     374.994326
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,40,     374.904556
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,41,     374.818587
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,42,     374.184205
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,43,     375.498520
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,44,     374.104345
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,45,     374.145954
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,46,     375.245512
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,47,     375.200613
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,48,     374.926236
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,49,     373.001888
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,50,     375.473310
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,51,     375.897725
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,52,     374.579500
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,53,     374.827377
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,54,     373.909127
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,55,     374.559961
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,56,     375.333592
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,57,     375.868826
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,58,     374.365033
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,59,     375.265692
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,60,     375.202143
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,61,     376.839244
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,62,     374.670269
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,63,     373.654590
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,64,     375.014886
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,65,     375.838207
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,66,     375.444950
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,67,     376.099573
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,68,     376.234702
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,69,     376.059904
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,70,     376.300821
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,71,     374.597439
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,72,     373.939917
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,73,     435.251609
3,double,uniform,PoisFFT,"P | P | P | P | Ds | Ns",512,74,     375.391961
