dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,      64.201316
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,      63.755181
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,      63.922459
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,      63.942269
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,      63.444795
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,      64.135707
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,      64.104927
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,      63.900209
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,      63.281187
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,      62.754422
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,      64.007478
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,      64.249786
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,      64.067648
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,      63.937288
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,      63.737711
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,      64.345414
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,      63.727622
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,     126.507482
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,     125.837090
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,     124.254018
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,     126.692401
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,     137.394004
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,     125.022020
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,     124.022750
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,     142.374359
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,     129.529640
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,     128.718839
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,     125.787631
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,     124.502635
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,     119.647799
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,     123.253089
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,     124.234247
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,     120.589617
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,     119.943465
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,     121.467389
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,     133.276859
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,     150.000206
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,     147.230037
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,     138.809148
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,     136.621052
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,     121.534138
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,     119.698728
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,     121.171781
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,     122.776034
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,     119.245763
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,     117.560171
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,     108.800337
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,     110.392570
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,     141.272561
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,     112.151900
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,     109.515350
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,     131.431039
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,     110.293511
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,     108.384292
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,     140.504870
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,     112.861473
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,     112.817863
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,     111.217750
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,     112.513746
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,     111.931563
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,     115.919369
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,     113.972211
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,     113.896161
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,     114.565044
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,     115.049548
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,     115.455214
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,     115.709661
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,     113.765243
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,     115.136508
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,     114.230518
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,     115.528884
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,     113.333777
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,     114.142089
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,     114.803930
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,     115.242938
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,     116.204708
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,     115.964061
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,     114.833923
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,     118.042498
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,     117.586153
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,     113.761374
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,     114.688625
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,     115.224898
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,     113.621096
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,     114.640965
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,     114.294729
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,     115.311718
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,     116.707323
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,     114.540676
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,     113.275999
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,     114.395027
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,     117.266506
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,     233.712792
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,     234.393334
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,     235.957828
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,     232.864261
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,     292.833625
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,     233.652563
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,     233.868930
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,     234.492214
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,     234.089358
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,     233.479875
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,     233.673402
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,     231.760653
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,     288.751578
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,     294.959542
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,     236.052347
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,     236.317983
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,     235.713120
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,     235.000507
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,     236.091726
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,     234.023188
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,     235.738790
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,     230.841692
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,     234.462223
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,     234.808110
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,     233.934369
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,     235.544892
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,     235.987967
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,     234.873969
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,     235.110856
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,     236.880308
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,     236.200785
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,     235.622581
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,     234.842860
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,     236.459582
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,     234.524713
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,     234.692871
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,     236.260534
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,     235.593381
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,     235.242786
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,     235.164556
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,     235.731350
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,     235.072337
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,     266.350940
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,     231.921241
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,     232.864941
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,     232.369487
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,     232.026200
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,     232.265577
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,     233.056099
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,     231.454966
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,     236.557411
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,     234.548623
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,     234.732240
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,     232.700472
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,     235.387224
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,     234.845319
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,     238.639149
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,     234.056938
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,     233.076029
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,     233.232506
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,     234.070218
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,     234.264705
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,     234.567393
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,     230.231149
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,     233.886720
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,     234.193297
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,     231.774853
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,     233.690282
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,     232.733552
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,     232.106929
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,     307.634815
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,     272.132617
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,     233.576602
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,     232.298747
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,     270.987960
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,     391.943007
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,     391.503941
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,     383.673235
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,     396.206621
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,     392.848927
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,     397.452787
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,     392.862597
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,     392.220974
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,     418.832777
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,     407.707117
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,     392.585950
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,     424.117990
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,     392.351212
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,     392.554880
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,     407.938554
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,     391.169055
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,     391.944087
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,     394.436480
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,     392.479231
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,     412.381616
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,     393.707858
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,     393.500220
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,     394.889685
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,     395.955764
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,     428.051787
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,     396.117052
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,     393.996795
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,     394.365461
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,     395.266011
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,     397.060902
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,     395.913194
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,     394.678367
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,     402.911239
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,     392.947415
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,     395.636757
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,     412.360217
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,     391.759949
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,     414.186687
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,     395.714596
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,     399.428376
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,     401.929109
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,     389.013828
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,     414.950799
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,     392.517230
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,     393.723267
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,     408.925524
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,     389.906799
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,     390.333034
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,     390.325235
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,     387.385156
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,     389.115917
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,     393.886915
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,     406.820616
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,     389.007968
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,     390.441562
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,     389.599922
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,     412.069500
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,     394.255082
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,     399.204699
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,     389.623222
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,     393.250583
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,     389.602332
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,     399.855681
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,     392.064105
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,     411.569725
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,     394.638448
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,     408.834274
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,     391.451182
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,     391.548351
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,     391.755119
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,     400.607254
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,     393.438731
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,     389.698141
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,     393.325262
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,     390.671361
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,     543.060199
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,     542.786112
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,     540.089520
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,     542.281736
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,     543.156237
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,     542.119458
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,     540.693744
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,     546.043996
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,     542.360716
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,     543.557513
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,     544.013118
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,     540.854032
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,     544.551763
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,     541.940460
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,     538.538627
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,     542.307146
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,     542.629033
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,     543.539353
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,     538.817184
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,     542.363095
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,     542.482834
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,     543.328715
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,     539.770263
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,     543.754919
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,     543.438843
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,     541.814260
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,     539.649144
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,     545.222653
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,     543.298294
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,     544.088565
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,30,     541.516524
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,31,     540.877931
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,32,     539.626974
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,33,     548.045962
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,34,     543.306214
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,35,     541.579012
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,36,     538.039571
