dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,51,      34.361048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,      33.266600
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,      33.386659
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,      33.731855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,      33.739076
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,      33.833705
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,      33.544157
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,      33.359899
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,      33.610727
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,      33.274311
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,      33.492138
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,      33.774124
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,      33.606546
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,      33.311460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,      33.559727
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,      33.329790
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,      33.567777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,      33.508718
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,      33.558027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,      33.909373
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,      33.711246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,      33.515698
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,      33.325820
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,      33.654336
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      69.220011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      69.368660
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      69.435688
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      69.208101
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,      68.967734
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,      69.207441
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,      69.061563
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,      69.291640
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,      69.191701
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,      69.296270
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,      69.285260
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,      69.213341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,      69.256581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,      69.291540
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,      69.286651
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,      69.250050
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,      69.414188
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,      68.445840
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,      69.332430
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,      69.334220
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,      69.245170
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,      69.368309
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,      69.160672
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,      69.185331
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,      69.437319
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,      68.941164
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,      69.197732
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,      69.521408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,      69.482799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,      69.344099
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,      69.105263
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,      69.086813
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,      69.291240
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,      69.223191
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,      69.024563
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,      69.550888
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,      69.151762
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,      69.016693
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,      69.102363
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,      69.337570
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,      69.009034
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,      69.201981
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,      69.571297
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,      69.270580
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,      69.098012
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,      69.038753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,      69.341829
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,      68.900684
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,      69.376249
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,      69.235801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,      69.110102
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,      69.067583
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,      69.105832
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,      69.217491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,      69.390479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,      69.055802
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,      69.164771
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,      69.073902
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,      69.492698
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,      69.230191
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,      69.128562
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,      69.363819
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,      68.826365
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,      69.217291
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,      69.274521
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,      69.386629
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,      69.286230
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,      69.205561
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,      69.043033
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,      69.353509
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,      69.284610
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,      69.129172
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,      69.220540
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,      69.301281
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,      69.086352
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,     113.270851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,     113.695327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,     113.336521
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,     113.367151
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,     113.105753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,     113.162413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,     113.300281
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,     113.102814
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,     113.255462
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,     113.525199
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,     113.226972
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,     113.364030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,     113.101774
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,     113.069254
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,     113.294661
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,     113.023894
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,     113.087443
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,     113.078594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,     113.475989
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,     113.268491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,     113.607558
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,     113.296771
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,     113.160813
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,     113.156303
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,     112.905346
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,     113.474720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,     113.197762
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,     113.144793
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,     113.500590
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,     113.229322
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,     113.120614
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,     113.397730
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,     113.106173
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,     113.334431
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,     113.446530
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,     113.160183
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,     113.199543
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,     112.971615
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,     113.155043
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,     112.962605
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,     113.233332
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,     113.392790
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,     113.387860
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,     113.388460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,     113.419940
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,     113.197613
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,     113.208433
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,     112.900026
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,     113.085683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,     113.300571
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,     113.178842
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,     113.494009
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,     113.318391
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,     113.250161
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,     112.758247
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,     113.336211
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,     113.005925
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,     112.943755
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,     113.364130
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,     113.099923
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,     113.030724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,     113.229392
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,     113.412600
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,     113.071783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,     113.484150
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,     112.989215
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,     113.089393
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,     113.347171
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,     112.847176
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,     112.980474
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,     113.195222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,     113.234242
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,     113.250222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,     113.097864
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,     113.164652
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,     196.511577
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,     196.650555
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,     196.868823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,     196.758344
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,     196.790983
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,     196.737454
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,     196.346908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,     196.349608
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,     196.778793
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,     196.956101
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,     196.805653
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,     197.020951
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,     196.729734
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,     196.792584
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,     196.832693
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,     196.990352
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,     196.907343
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,     196.956412
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,     196.830354
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,     196.813573
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,     196.619316
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,     196.575196
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,     196.813404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,     196.899232
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,     196.801924
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,     196.997831
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,     196.848794
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,     196.817583
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,     196.942372
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,     196.643735
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,     196.893582
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,     197.044161
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,     196.970432
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,     196.828624
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,     196.730025
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,     197.234399
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,     196.941572
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,     196.737315
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,     196.923942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,     196.975721
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,     197.009821
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,     196.821304
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,     196.634605
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,     196.976622
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,     196.611866
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,     196.729755
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,     197.138960
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,     196.852873
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,     197.238888
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,     197.083351
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,     196.803304
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,     196.532477
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,     197.208779
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,     196.801994
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,     196.926723
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,     196.794033
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,     196.935482
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,     197.064121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,     196.754794
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,     196.837723
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,     196.799353
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,     196.972612
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,     196.719394
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,     196.552077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,     196.685815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,     196.494597
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,     197.246819
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,     196.825173
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,     196.846483
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,     197.475557
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,     196.788884
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,     196.721964
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,     197.244799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,     196.631855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,     196.926632
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     278.076510
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     277.590467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     277.504367
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     278.051401
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     277.410848
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     277.710785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     277.904883
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     278.029011
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     277.650125
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     277.647325
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     277.728325
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     277.731735
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     277.684455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     277.954052
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     277.538667
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     277.733975
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     277.733094
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     277.773414
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     277.926722
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     277.664435
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,     278.078581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,     277.578056
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,     278.196720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,     277.872203
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,     277.736574
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,     277.766464
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,     277.788564
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,     277.778663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,     277.726244
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,     277.954672
