dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.038599
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,37,       0.169688
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,38,       0.172148
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,39,       0.167618
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,40,       0.168988
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,41,       0.173339
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,42,       0.168368
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,43,       0.168759
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,44,       0.172778
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,45,       0.168718
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,46,       0.168858
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,47,       0.175338
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,48,       0.169198
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,49,       0.169399
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,50,       0.173018
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,51,       0.168998
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,52,       0.169228
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,53,       0.172748
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,54,       0.168608
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,55,       0.169898
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,56,       0.175628
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,57,       0.168818
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,58,       0.168479
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,59,       0.172638
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,60,       0.169429
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,61,       0.168998
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,62,       0.168448
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,63,       0.169848
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,64,       0.167958
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,65,       0.168488
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,66,       0.168618
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,67,       0.169079
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,68,       0.168628
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,69,       0.168538
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,70,       0.169178
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,71,       0.168189
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,72,       0.169888
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,73,       0.169258
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,74,       0.168419
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,0,       0.466185
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,1,       0.468365
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,2,       0.463315
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,3,       0.461755
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,4,       0.468454
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,5,       0.467475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,6,       0.468495
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,7,       0.462695
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,8,       0.463465
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,9,       0.460335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,10,       0.468866
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,11,       0.467565
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,12,       0.463915
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       0.465205
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       0.461275
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       0.467904
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       0.466335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       0.462975
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       0.463865
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       0.462435
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,20,       0.467065
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,21,       0.468635
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,22,       0.466105
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,23,       0.460865
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,24,       0.463415
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,25,       0.467205
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,26,       0.467475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,27,       0.468015
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,28,       0.462605
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,29,       0.464135
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,30,       0.467575
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,31,       0.465165
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,32,       0.468675
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,33,       0.463855
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,34,       0.461205
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,35,       0.463565
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,36,       0.466906
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,37,       0.465765
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,38,       0.460775
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,39,       0.462985
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,40,       0.461755
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,41,       0.468545
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,42,       0.468335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,43,       0.468835
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,44,       0.463275
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,45,       0.464005
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,46,       0.468595
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,47,       0.465135
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,48,       0.468765
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,49,       0.461565
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,50,       0.463365
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,51,       0.465425
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,52,       0.466115
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,53,       0.468694
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,54,       0.465714
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,55,       0.463265
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,56,       0.463125
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,57,       0.468535
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,58,       0.469624
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,59,       0.468715
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,60,       0.463755
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,61,       0.461585
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,62,       0.464875
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,63,       0.466575
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,64,       0.468475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,65,       0.463405
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,66,       0.460835
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,67,       0.462765
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,68,       0.465175
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,69,       0.465315
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,70,       0.461015
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,71,       0.465075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,72,       0.463685
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,73,       0.468054
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,74,       0.465965
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       0.857581
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       0.840251
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       0.839441
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       0.836621
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       0.830491
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       0.844880
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       0.833691
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       0.837010
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       0.838051
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       0.840820
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       0.865300
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       0.845931
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       0.843191
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       0.840721
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       0.833910
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       0.842021
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       0.843311
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       0.833642
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       0.841811
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       0.835191
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,20,       0.840251
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,21,       0.841071
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,22,       0.839231
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,23,       0.841931
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,24,       0.835481
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,25,       0.840811
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,26,       0.838301
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,27,       0.843550
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,28,       0.837881
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,29,       0.843391
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,30,       0.834620
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,31,       0.842170
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,32,       0.838341
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,33,       0.842151
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,34,       0.841901
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,35,       0.839081
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,36,       0.840671
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,37,       0.839661
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,38,       0.840141
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,39,       0.841591
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,40,       0.841551
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,41,       0.851031
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,42,       0.844361
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,43,       0.836701
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,44,       0.842791
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,45,       0.841491
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,46,       0.840821
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,47,       0.841341
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,48,       0.841591
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,49,       0.840361
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,50,       0.846911
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,51,       0.837960
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,52,       0.839471
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,53,       0.840111
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,54,       0.834500
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,55,       0.839571
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,56,       0.836220
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,57,       0.843871
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,58,       0.838431
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,59,       0.837451
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,60,       0.839651
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,61,       0.835951
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,62,       0.838501
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,63,       0.835491
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,64,       0.839540
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,65,       0.837891
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,66,       0.837651
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,67,       0.838381
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,68,       0.840401
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,69,       0.845851
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,70,       0.843481
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,71,       0.839071
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,72,       0.836611
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,73,       0.839291
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,74,       0.842591
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       1.375455
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       1.371395
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       1.370555
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       1.370085
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       1.373935
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       1.369806
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       1.370215
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       1.375746
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       1.372825
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       1.370075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       1.370765
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       1.366585
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       1.371185
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       1.375995
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       1.375355
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       1.374655
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       1.372565
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       1.372585
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       1.372985
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       1.365766
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,20,       1.376005
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,21,       1.371345
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,22,       1.374765
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,23,       1.373725
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,24,       1.363135
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,25,       1.369175
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,26,       1.374535
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,27,       1.360216
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,28,       1.372235
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,29,       1.380805
