dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,64,     227.506769
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,65,     226.144214
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,66,     226.825816
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,67,     226.279682
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,68,     225.791977
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,69,     226.659678
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,70,     225.619199
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,71,     227.108913
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,72,     226.111044
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,73,     226.220503
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",448,74,     226.139134
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,0,     349.130701
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,1,     347.111503
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,2,     349.992461
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,3,     344.673830
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,4,     348.803294
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,5,     344.653681
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     344.437192
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     350.633134
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     349.397677
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,9,     342.892840
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     344.845658
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     349.441158
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     346.875796
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,13,     348.956152
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     349.665325
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     346.869786
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     350.358387
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,17,     354.940417
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     357.310910
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     346.833287
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,20,     349.198770
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,21,     349.122570
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,22,     346.141804
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,23,     350.741393
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,24,     346.789797
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,25,     346.774527
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,26,     347.778486
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,27,     342.867430
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,28,     349.231079
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,29,     342.779452
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,30,     347.123913
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,31,     345.193764
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,32,     343.455204
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,33,     344.684590
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,34,     347.484709
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,35,     347.831705
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,36,     348.303700
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,37,     347.568418
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,38,     349.288960
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,39,     344.630540
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,40,     343.347585
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,41,     343.397884
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,42,     343.821720
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,43,     350.602675
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,44,     344.151646
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,45,     346.221013
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,46,     345.275714
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,47,     343.725880
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,48,     345.846157
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,49,     348.133401
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,50,     347.333110
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,51,     348.986373
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,52,     345.426072
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,53,     347.079233
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,54,     348.765445
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,55,     347.177713
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,56,     346.285492
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,57,     346.535089
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,58,     348.236731
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,59,     346.358112
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,60,     342.230007
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,61,     350.169689
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,62,     344.909047
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,63,     346.766977
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,64,     343.546383
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,65,     349.879762
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,66,     346.722248
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,67,     343.721961
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,68,     345.927076
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,69,     343.444983
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,70,     348.383309
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,71,     348.055263
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,72,     349.973542
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,73,     344.410293
3,double,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",512,74,     346.285622
