dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"P | P | P | P",448,14,       1.461414
2,float,uniform,PoisFFT,"P | P | P | P",448,15,       1.455504
2,float,uniform,PoisFFT,"P | P | P | P",448,16,       1.457515
2,float,uniform,PoisFFT,"P | P | P | P",448,17,       1.465804
2,float,uniform,PoisFFT,"P | P | P | P",448,18,       1.459354
2,float,uniform,PoisFFT,"P | P | P | P",448,19,       1.462785
2,float,uniform,PoisFFT,"P | P | P | P",448,20,       1.463764
2,float,uniform,PoisFFT,"P | P | P | P",448,21,       1.455994
2,float,uniform,PoisFFT,"P | P | P | P",448,22,       1.458555
2,float,uniform,PoisFFT,"P | P | P | P",448,23,       1.457434
2,float,uniform,PoisFFT,"P | P | P | P",448,24,       1.460254
2,float,uniform,PoisFFT,"P | P | P | P",448,25,       1.459254
2,float,uniform,PoisFFT,"P | P | P | P",448,26,       1.451944
2,float,uniform,PoisFFT,"P | P | P | P",448,27,       1.464734
2,float,uniform,PoisFFT,"P | P | P | P",448,28,       1.458014
2,float,uniform,PoisFFT,"P | P | P | P",448,29,       1.457524
2,float,uniform,PoisFFT,"P | P | P | P",448,30,       1.455715
2,float,uniform,PoisFFT,"P | P | P | P",448,31,       1.457214
2,float,uniform,PoisFFT,"P | P | P | P",448,32,       1.453204
2,float,uniform,PoisFFT,"P | P | P | P",448,33,       1.459284
2,float,uniform,PoisFFT,"P | P | P | P",448,34,       1.452534
2,float,uniform,PoisFFT,"P | P | P | P",448,35,       1.453804
2,float,uniform,PoisFFT,"P | P | P | P",448,36,       1.459644
2,float,uniform,PoisFFT,"P | P | P | P",448,37,       1.456634
2,float,uniform,PoisFFT,"P | P | P | P",448,38,       1.456345
2,float,uniform,PoisFFT,"P | P | P | P",448,39,       1.460664
2,float,uniform,PoisFFT,"P | P | P | P",448,40,       1.458435
2,float,uniform,PoisFFT,"P | P | P | P",448,41,       1.459854
2,float,uniform,PoisFFT,"P | P | P | P",448,42,       1.453044
2,float,uniform,PoisFFT,"P | P | P | P",448,43,       1.455254
2,float,uniform,PoisFFT,"P | P | P | P",448,44,       1.457974
2,float,uniform,PoisFFT,"P | P | P | P",448,45,       1.455414
2,float,uniform,PoisFFT,"P | P | P | P",448,46,       1.463505
2,float,uniform,PoisFFT,"P | P | P | P",448,47,       1.459894
2,float,uniform,PoisFFT,"P | P | P | P",448,48,       1.455644
2,float,uniform,PoisFFT,"P | P | P | P",448,49,       1.458054
2,float,uniform,PoisFFT,"P | P | P | P",448,50,       1.463674
2,float,uniform,PoisFFT,"P | P | P | P",448,51,       1.454194
2,float,uniform,PoisFFT,"P | P | P | P",448,52,       1.463064
2,float,uniform,PoisFFT,"P | P | P | P",448,53,       1.453434
2,float,uniform,PoisFFT,"P | P | P | P",448,54,       1.458865
2,float,uniform,PoisFFT,"P | P | P | P",448,55,       1.460874
2,float,uniform,PoisFFT,"P | P | P | P",448,56,       1.454804
2,float,uniform,PoisFFT,"P | P | P | P",448,57,       1.459165
2,float,uniform,PoisFFT,"P | P | P | P",448,58,       1.455654
2,float,uniform,PoisFFT,"P | P | P | P",448,59,       1.455474
2,float,uniform,PoisFFT,"P | P | P | P",448,60,       1.460464
2,float,uniform,PoisFFT,"P | P | P | P",448,61,       1.457584
2,float,uniform,PoisFFT,"P | P | P | P",448,62,       1.452165
2,float,uniform,PoisFFT,"P | P | P | P",448,63,       1.464234
2,float,uniform,PoisFFT,"P | P | P | P",448,64,       1.451424
2,float,uniform,PoisFFT,"P | P | P | P",448,65,       1.458865
2,float,uniform,PoisFFT,"P | P | P | P",448,66,       1.463974
2,float,uniform,PoisFFT,"P | P | P | P",448,67,       1.456884
2,float,uniform,PoisFFT,"P | P | P | P",448,68,       1.459374
2,float,uniform,PoisFFT,"P | P | P | P",448,69,       1.455514
2,float,uniform,PoisFFT,"P | P | P | P",448,70,       1.453215
2,float,uniform,PoisFFT,"P | P | P | P",448,71,       1.457524
2,float,uniform,PoisFFT,"P | P | P | P",448,72,       1.454315
2,float,uniform,PoisFFT,"P | P | P | P",448,73,       1.458835
2,float,uniform,PoisFFT,"P | P | P | P",448,74,       1.460344
2,float,uniform,PoisFFT,"P | P | P | P",512,0,       1.944939
2,float,uniform,PoisFFT,"P | P | P | P",512,1,       1.920109
2,float,uniform,PoisFFT,"P | P | P | P",512,2,       1.946139
2,float,uniform,PoisFFT,"P | P | P | P",512,3,       1.922059
2,float,uniform,PoisFFT,"P | P | P | P",512,4,       1.928129
2,float,uniform,PoisFFT,"P | P | P | P",512,5,       1.907849
2,float,uniform,PoisFFT,"P | P | P | P",512,6,       1.917880
2,float,uniform,PoisFFT,"P | P | P | P",512,7,       1.920719
2,float,uniform,PoisFFT,"P | P | P | P",512,8,       1.919199
2,float,uniform,PoisFFT,"P | P | P | P",512,9,       1.924360
2,float,uniform,PoisFFT,"P | P | P | P",512,10,       1.917789
2,float,uniform,PoisFFT,"P | P | P | P",512,11,       1.918489
2,float,uniform,PoisFFT,"P | P | P | P",512,12,       1.931999
2,float,uniform,PoisFFT,"P | P | P | P",512,13,       1.919529
2,float,uniform,PoisFFT,"P | P | P | P",512,14,       1.923899
2,float,uniform,PoisFFT,"P | P | P | P",512,15,       1.915000
2,float,uniform,PoisFFT,"P | P | P | P",512,16,       1.916279
2,float,uniform,PoisFFT,"P | P | P | P",512,17,       1.917739
2,float,uniform,PoisFFT,"P | P | P | P",512,18,       1.919310
2,float,uniform,PoisFFT,"P | P | P | P",512,19,       1.924119
2,float,uniform,PoisFFT,"P | P | P | P",512,20,       1.913660
2,float,uniform,PoisFFT,"P | P | P | P",512,21,       1.921669
2,float,uniform,PoisFFT,"P | P | P | P",512,22,       1.913489
2,float,uniform,PoisFFT,"P | P | P | P",512,23,       1.924249
2,float,uniform,PoisFFT,"P | P | P | P",512,24,       1.917769
2,float,uniform,PoisFFT,"P | P | P | P",512,25,       1.917860
2,float,uniform,PoisFFT,"P | P | P | P",512,26,       1.916269
2,float,uniform,PoisFFT,"P | P | P | P",512,27,       1.917309
2,float,uniform,PoisFFT,"P | P | P | P",512,28,       1.926050
2,float,uniform,PoisFFT,"P | P | P | P",512,29,       1.924879
2,float,uniform,PoisFFT,"P | P | P | P",512,30,       1.919279
2,float,uniform,PoisFFT,"P | P | P | P",512,31,       1.915940
2,float,uniform,PoisFFT,"P | P | P | P",512,32,       1.935949
2,float,uniform,PoisFFT,"P | P | P | P",512,33,       1.934489
2,float,uniform,PoisFFT,"P | P | P | P",512,34,       1.923929
2,float,uniform,PoisFFT,"P | P | P | P",512,35,       1.927169
2,float,uniform,PoisFFT,"P | P | P | P",512,36,       1.926769
2,float,uniform,PoisFFT,"P | P | P | P",512,37,       1.923279
2,float,uniform,PoisFFT,"P | P | P | P",512,38,       1.919230
2,float,uniform,PoisFFT,"P | P | P | P",512,39,       1.911909
2,float,uniform,PoisFFT,"P | P | P | P",512,40,       1.914040
2,float,uniform,PoisFFT,"P | P | P | P",512,41,       1.910479
2,float,uniform,PoisFFT,"P | P | P | P",512,42,       1.914890
2,float,uniform,PoisFFT,"P | P | P | P",512,43,       1.926139
2,float,uniform,PoisFFT,"P | P | P | P",512,44,       1.921859
2,float,uniform,PoisFFT,"P | P | P | P",512,45,       1.918880
2,float,uniform,PoisFFT,"P | P | P | P",512,46,       1.917319
2,float,uniform,PoisFFT,"P | P | P | P",512,47,       1.912690
2,float,uniform,PoisFFT,"P | P | P | P",512,48,       1.917050
2,float,uniform,PoisFFT,"P | P | P | P",512,49,       1.912569
2,float,uniform,PoisFFT,"P | P | P | P",512,50,       1.915489
2,float,uniform,PoisFFT,"P | P | P | P",512,51,       1.903869
2,float,uniform,PoisFFT,"P | P | P | P",512,52,       1.913100
2,float,uniform,PoisFFT,"P | P | P | P",512,53,       1.921899
2,float,uniform,PoisFFT,"P | P | P | P",512,54,       1.917129
2,float,uniform,PoisFFT,"P | P | P | P",512,55,       1.921010
2,float,uniform,PoisFFT,"P | P | P | P",512,56,       1.921089
2,float,uniform,PoisFFT,"P | P | P | P",512,57,       1.930879
2,float,uniform,PoisFFT,"P | P | P | P",512,58,       1.927200
2,float,uniform,PoisFFT,"P | P | P | P",512,59,       1.906799
2,float,uniform,PoisFFT,"P | P | P | P",512,60,       1.947779
2,float,uniform,PoisFFT,"P | P | P | P",512,61,       1.914790
2,float,uniform,PoisFFT,"P | P | P | P",512,62,       1.918259
2,float,uniform,PoisFFT,"P | P | P | P",512,63,       1.920009
2,float,uniform,PoisFFT,"P | P | P | P",512,64,       1.913149
2,float,uniform,PoisFFT,"P | P | P | P",512,65,       1.919819
2,float,uniform,PoisFFT,"P | P | P | P",512,66,       1.915609
2,float,uniform,PoisFFT,"P | P | P | P",512,67,       1.923729
2,float,uniform,PoisFFT,"P | P | P | P",512,68,       1.921110
2,float,uniform,PoisFFT,"P | P | P | P",512,69,       1.916560
2,float,uniform,PoisFFT,"P | P | P | P",512,70,       1.922909
2,float,uniform,PoisFFT,"P | P | P | P",512,71,       1.916720
2,float,uniform,PoisFFT,"P | P | P | P",512,72,       1.922939
2,float,uniform,PoisFFT,"P | P | P | P",512,73,       1.920709
2,float,uniform,PoisFFT,"P | P | P | P",512,74,       1.915420
