dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"D | D | D | D",64,0,       0.102478
2,double,uniform,PoisFFT,"D | D | D | D",64,69,       0.098359
2,double,uniform,PoisFFT,"D | D | D | D",64,70,       0.097509
2,double,uniform,PoisFFT,"D | D | D | D",64,71,       0.098068
2,double,uniform,PoisFFT,"D | D | D | D",64,72,       0.097989
2,double,uniform,PoisFFT,"D | D | D | D",64,73,       0.097979
2,double,uniform,PoisFFT,"D | D | D | D",64,74,       0.102479
2,double,uniform,PoisFFT,"D | D | D | D",128,0,       0.865201
2,double,uniform,PoisFFT,"D | D | D | D",128,1,       0.856381
2,double,uniform,PoisFFT,"D | D | D | D",128,2,       0.854390
2,double,uniform,PoisFFT,"D | D | D | D",128,3,       0.854261
2,double,uniform,PoisFFT,"D | D | D | D",128,4,       0.861280
2,double,uniform,PoisFFT,"D | D | D | D",128,5,       0.858780
2,double,uniform,PoisFFT,"D | D | D | D",128,6,       0.857881
2,double,uniform,PoisFFT,"D | D | D | D",128,7,       0.859411
2,double,uniform,PoisFFT,"D | D | D | D",128,8,       0.859560
2,double,uniform,PoisFFT,"D | D | D | D",128,9,       0.860171
2,double,uniform,PoisFFT,"D | D | D | D",128,10,       0.861311
2,double,uniform,PoisFFT,"D | D | D | D",128,11,       0.859141
2,double,uniform,PoisFFT,"D | D | D | D",128,12,       0.862261
2,double,uniform,PoisFFT,"D | D | D | D",128,13,       0.862301
2,double,uniform,PoisFFT,"D | D | D | D",128,14,       0.858821
2,double,uniform,PoisFFT,"D | D | D | D",128,15,       0.857531
2,double,uniform,PoisFFT,"D | D | D | D",128,16,       0.860941
2,double,uniform,PoisFFT,"D | D | D | D",128,17,       0.859531
2,double,uniform,PoisFFT,"D | D | D | D",128,18,       0.860791
2,double,uniform,PoisFFT,"D | D | D | D",128,19,       0.857661
2,double,uniform,PoisFFT,"D | D | D | D",128,20,       0.856281
2,double,uniform,PoisFFT,"D | D | D | D",128,21,       0.856491
2,double,uniform,PoisFFT,"D | D | D | D",128,22,       0.859211
2,double,uniform,PoisFFT,"D | D | D | D",128,23,       0.860341
2,double,uniform,PoisFFT,"D | D | D | D",128,24,       0.858841
2,double,uniform,PoisFFT,"D | D | D | D",128,25,       0.856071
2,double,uniform,PoisFFT,"D | D | D | D",128,26,       0.859011
2,double,uniform,PoisFFT,"D | D | D | D",128,27,       0.860691
2,double,uniform,PoisFFT,"D | D | D | D",128,28,       0.856731
2,double,uniform,PoisFFT,"D | D | D | D",128,29,       0.859390
2,double,uniform,PoisFFT,"D | D | D | D",128,30,       0.861051
2,double,uniform,PoisFFT,"D | D | D | D",128,31,       0.859930
2,double,uniform,PoisFFT,"D | D | D | D",128,32,       0.859260
2,double,uniform,PoisFFT,"D | D | D | D",128,33,       0.861180
2,double,uniform,PoisFFT,"D | D | D | D",128,34,       0.860380
2,double,uniform,PoisFFT,"D | D | D | D",128,35,       0.860421
2,double,uniform,PoisFFT,"D | D | D | D",128,36,       0.860750
2,double,uniform,PoisFFT,"D | D | D | D",128,37,       0.860141
2,double,uniform,PoisFFT,"D | D | D | D",128,38,       0.860410
2,double,uniform,PoisFFT,"D | D | D | D",128,39,       0.856960
2,double,uniform,PoisFFT,"D | D | D | D",128,40,       0.857291
2,double,uniform,PoisFFT,"D | D | D | D",128,41,       0.861611
2,double,uniform,PoisFFT,"D | D | D | D",128,42,       0.862711
2,double,uniform,PoisFFT,"D | D | D | D",128,43,       0.858531
2,double,uniform,PoisFFT,"D | D | D | D",128,44,       0.857841
2,double,uniform,PoisFFT,"D | D | D | D",128,45,       0.860181
2,double,uniform,PoisFFT,"D | D | D | D",128,46,       0.859271
2,double,uniform,PoisFFT,"D | D | D | D",128,47,       0.858251
2,double,uniform,PoisFFT,"D | D | D | D",128,48,       0.856691
2,double,uniform,PoisFFT,"D | D | D | D",128,49,       0.855211
2,double,uniform,PoisFFT,"D | D | D | D",128,50,       0.856691
2,double,uniform,PoisFFT,"D | D | D | D",128,51,       0.859111
2,double,uniform,PoisFFT,"D | D | D | D",128,52,       0.857851
2,double,uniform,PoisFFT,"D | D | D | D",128,53,       0.859301
2,double,uniform,PoisFFT,"D | D | D | D",128,54,       0.853971
2,double,uniform,PoisFFT,"D | D | D | D",128,55,       0.854051
2,double,uniform,PoisFFT,"D | D | D | D",128,56,       0.855591
2,double,uniform,PoisFFT,"D | D | D | D",128,57,       0.854311
2,double,uniform,PoisFFT,"D | D | D | D",128,58,       0.856481
2,double,uniform,PoisFFT,"D | D | D | D",128,59,       0.853221
2,double,uniform,PoisFFT,"D | D | D | D",128,60,       0.856511
2,double,uniform,PoisFFT,"D | D | D | D",128,61,       0.858371
2,double,uniform,PoisFFT,"D | D | D | D",128,62,       0.859830
2,double,uniform,PoisFFT,"D | D | D | D",128,63,       0.861421
2,double,uniform,PoisFFT,"D | D | D | D",128,64,       0.857671
2,double,uniform,PoisFFT,"D | D | D | D",128,65,       0.854370
2,double,uniform,PoisFFT,"D | D | D | D",128,66,       0.862940
2,double,uniform,PoisFFT,"D | D | D | D",128,67,       0.856551
2,double,uniform,PoisFFT,"D | D | D | D",128,68,       0.857480
2,double,uniform,PoisFFT,"D | D | D | D",128,69,       0.859990
2,double,uniform,PoisFFT,"D | D | D | D",128,70,       0.860020
2,double,uniform,PoisFFT,"D | D | D | D",128,71,       0.862700
2,double,uniform,PoisFFT,"D | D | D | D",128,72,       0.860850
2,double,uniform,PoisFFT,"D | D | D | D",128,73,       0.862080
2,double,uniform,PoisFFT,"D | D | D | D",128,74,       0.856390
2,double,uniform,PoisFFT,"D | D | D | D",192,0,       4.074616
2,double,uniform,PoisFFT,"D | D | D | D",192,1,       4.045325
2,double,uniform,PoisFFT,"D | D | D | D",192,2,       4.045696
2,double,uniform,PoisFFT,"D | D | D | D",192,3,       4.042466
2,double,uniform,PoisFFT,"D | D | D | D",192,4,       4.044025
2,double,uniform,PoisFFT,"D | D | D | D",192,5,       4.043846
2,double,uniform,PoisFFT,"D | D | D | D",192,6,       4.048866
2,double,uniform,PoisFFT,"D | D | D | D",192,7,       4.051026
2,double,uniform,PoisFFT,"D | D | D | D",192,8,       4.053006
2,double,uniform,PoisFFT,"D | D | D | D",192,9,       4.048876
2,double,uniform,PoisFFT,"D | D | D | D",192,10,       4.045286
2,double,uniform,PoisFFT,"D | D | D | D",192,11,       4.050826
2,double,uniform,PoisFFT,"D | D | D | D",192,12,       4.050745
2,double,uniform,PoisFFT,"D | D | D | D",192,13,       4.043036
2,double,uniform,PoisFFT,"D | D | D | D",192,14,       4.044156
2,double,uniform,PoisFFT,"D | D | D | D",192,15,       4.044896
2,double,uniform,PoisFFT,"D | D | D | D",192,16,       4.046026
2,double,uniform,PoisFFT,"D | D | D | D",192,17,       4.041866
2,double,uniform,PoisFFT,"D | D | D | D",192,18,       4.038826
2,double,uniform,PoisFFT,"D | D | D | D",192,19,       4.047666
2,double,uniform,PoisFFT,"D | D | D | D",192,20,       4.046256
2,double,uniform,PoisFFT,"D | D | D | D",192,21,       4.035516
2,double,uniform,PoisFFT,"D | D | D | D",192,22,       4.037606
2,double,uniform,PoisFFT,"D | D | D | D",192,23,       4.043696
2,double,uniform,PoisFFT,"D | D | D | D",192,24,       4.046546
2,double,uniform,PoisFFT,"D | D | D | D",192,25,       4.044236
2,double,uniform,PoisFFT,"D | D | D | D",192,26,       4.054367
2,double,uniform,PoisFFT,"D | D | D | D",192,27,       4.046746
2,double,uniform,PoisFFT,"D | D | D | D",192,28,       4.041326
2,double,uniform,PoisFFT,"D | D | D | D",192,29,       4.050546
2,double,uniform,PoisFFT,"D | D | D | D",192,30,       4.053626
2,double,uniform,PoisFFT,"D | D | D | D",192,31,       4.046066
2,double,uniform,PoisFFT,"D | D | D | D",192,32,       4.050536
2,double,uniform,PoisFFT,"D | D | D | D",192,33,       4.047986
2,double,uniform,PoisFFT,"D | D | D | D",192,34,       4.048056
2,double,uniform,PoisFFT,"D | D | D | D",192,35,       4.036076
2,double,uniform,PoisFFT,"D | D | D | D",192,36,       4.041756
2,double,uniform,PoisFFT,"D | D | D | D",192,37,       4.048986
2,double,uniform,PoisFFT,"D | D | D | D",192,38,       4.043516
2,double,uniform,PoisFFT,"D | D | D | D",192,39,       4.040466
2,double,uniform,PoisFFT,"D | D | D | D",192,40,       4.036736
2,double,uniform,PoisFFT,"D | D | D | D",192,41,       4.045496
2,double,uniform,PoisFFT,"D | D | D | D",192,42,       4.042186
2,double,uniform,PoisFFT,"D | D | D | D",192,43,       4.045045
2,double,uniform,PoisFFT,"D | D | D | D",192,44,       4.041846
2,double,uniform,PoisFFT,"D | D | D | D",192,45,       4.048896
2,double,uniform,PoisFFT,"D | D | D | D",192,46,       4.048856
2,double,uniform,PoisFFT,"D | D | D | D",192,47,       4.040387
2,double,uniform,PoisFFT,"D | D | D | D",192,48,       4.051736
2,double,uniform,PoisFFT,"D | D | D | D",192,49,       4.054726
2,double,uniform,PoisFFT,"D | D | D | D",192,50,       4.046926
2,double,uniform,PoisFFT,"D | D | D | D",192,51,       4.054645
2,double,uniform,PoisFFT,"D | D | D | D",192,52,       4.046366
2,double,uniform,PoisFFT,"D | D | D | D",192,53,       4.046096
2,double,uniform,PoisFFT,"D | D | D | D",192,54,       4.038376
2,double,uniform,PoisFFT,"D | D | D | D",192,55,       4.044396
2,double,uniform,PoisFFT,"D | D | D | D",192,56,       4.041036
2,double,uniform,PoisFFT,"D | D | D | D",192,57,       4.043906
2,double,uniform,PoisFFT,"D | D | D | D",192,58,       4.042096
2,double,uniform,PoisFFT,"D | D | D | D",192,59,       4.045466
2,double,uniform,PoisFFT,"D | D | D | D",192,60,       4.048616
2,double,uniform,PoisFFT,"D | D | D | D",192,61,       4.045126
2,double,uniform,PoisFFT,"D | D | D | D",192,62,       4.048426
2,double,uniform,PoisFFT,"D | D | D | D",192,63,       4.043706
2,double,uniform,PoisFFT,"D | D | D | D",192,64,       4.048136
2,double,uniform,PoisFFT,"D | D | D | D",192,65,       4.044226
2,double,uniform,PoisFFT,"D | D | D | D",192,66,       4.046776
2,double,uniform,PoisFFT,"D | D | D | D",192,67,       4.041616
2,double,uniform,PoisFFT,"D | D | D | D",192,68,       4.054226
2,double,uniform,PoisFFT,"D | D | D | D",192,69,       4.044617
2,double,uniform,PoisFFT,"D | D | D | D",192,70,       4.051146
2,double,uniform,PoisFFT,"D | D | D | D",192,71,       4.050496
2,double,uniform,PoisFFT,"D | D | D | D",192,72,       4.050756
2,double,uniform,PoisFFT,"D | D | D | D",192,73,       4.040866
2,double,uniform,PoisFFT,"D | D | D | D",192,74,       4.040116
2,double,uniform,PoisFFT,"D | D | D | D",256,0,       6.985504
2,double,uniform,PoisFFT,"D | D | D | D",256,1,       6.971184
2,double,uniform,PoisFFT,"D | D | D | D",256,2,       6.964724
2,double,uniform,PoisFFT,"D | D | D | D",256,3,       6.964525
2,double,uniform,PoisFFT,"D | D | D | D",256,4,       6.968344
2,double,uniform,PoisFFT,"D | D | D | D",256,5,       6.970424
2,double,uniform,PoisFFT,"D | D | D | D",256,6,       6.966724
2,double,uniform,PoisFFT,"D | D | D | D",256,7,       6.972095
2,double,uniform,PoisFFT,"D | D | D | D",256,8,       6.955454
2,double,uniform,PoisFFT,"D | D | D | D",256,9,       6.967855
2,double,uniform,PoisFFT,"D | D | D | D",256,10,       6.969895
2,double,uniform,PoisFFT,"D | D | D | D",256,11,       6.967014
2,double,uniform,PoisFFT,"D | D | D | D",256,12,       6.957824
2,double,uniform,PoisFFT,"D | D | D | D",256,13,       6.971064
2,double,uniform,PoisFFT,"D | D | D | D",256,14,       6.980864
2,double,uniform,PoisFFT,"D | D | D | D",256,15,       6.966805
2,double,uniform,PoisFFT,"D | D | D | D",256,16,       6.965144
2,double,uniform,PoisFFT,"D | D | D | D",256,17,       6.959674
2,double,uniform,PoisFFT,"D | D | D | D",256,18,       6.973904
2,double,uniform,PoisFFT,"D | D | D | D",256,19,       6.965454
2,double,uniform,PoisFFT,"D | D | D | D",256,20,       6.965134
2,double,uniform,PoisFFT,"D | D | D | D",256,21,       6.976074
2,double,uniform,PoisFFT,"D | D | D | D",256,22,       6.988504
2,double,uniform,PoisFFT,"D | D | D | D",256,23,       6.954245
2,double,uniform,PoisFFT,"D | D | D | D",256,24,       6.964835
2,double,uniform,PoisFFT,"D | D | D | D",256,25,       6.963714
2,double,uniform,PoisFFT,"D | D | D | D",256,26,       6.967514
2,double,uniform,PoisFFT,"D | D | D | D",256,27,       6.975924
2,double,uniform,PoisFFT,"D | D | D | D",256,28,       6.970074
2,double,uniform,PoisFFT,"D | D | D | D",256,29,       6.980534
2,double,uniform,PoisFFT,"D | D | D | D",256,30,       6.962204
2,double,uniform,PoisFFT,"D | D | D | D",256,31,       6.977454
2,double,uniform,PoisFFT,"D | D | D | D",256,32,       6.975984
2,double,uniform,PoisFFT,"D | D | D | D",256,33,       6.973574
2,double,uniform,PoisFFT,"D | D | D | D",256,34,       6.961514
2,double,uniform,PoisFFT,"D | D | D | D",256,35,       6.963714
2,double,uniform,PoisFFT,"D | D | D | D",256,36,       6.972164
2,double,uniform,PoisFFT,"D | D | D | D",256,37,       6.975894
2,double,uniform,PoisFFT,"D | D | D | D",256,38,       6.966905
2,double,uniform,PoisFFT,"D | D | D | D",256,39,       6.971094
2,double,uniform,PoisFFT,"D | D | D | D",256,40,       6.977334
2,double,uniform,PoisFFT,"D | D | D | D",256,41,       6.954085
2,double,uniform,PoisFFT,"D | D | D | D",256,42,       6.967394
2,double,uniform,PoisFFT,"D | D | D | D",256,43,       6.967894
2,double,uniform,PoisFFT,"D | D | D | D",256,44,       6.963705
2,double,uniform,PoisFFT,"D | D | D | D",256,45,       6.971174
2,double,uniform,PoisFFT,"D | D | D | D",256,46,       6.971664
2,double,uniform,PoisFFT,"D | D | D | D",256,47,       6.965914
2,double,uniform,PoisFFT,"D | D | D | D",256,48,       6.980564
2,double,uniform,PoisFFT,"D | D | D | D",256,49,       6.970654
2,double,uniform,PoisFFT,"D | D | D | D",256,50,       6.964365
2,double,uniform,PoisFFT,"D | D | D | D",256,51,       6.971824
2,double,uniform,PoisFFT,"D | D | D | D",256,52,       6.957685
2,double,uniform,PoisFFT,"D | D | D | D",256,53,       6.971494
2,double,uniform,PoisFFT,"D | D | D | D",256,54,       6.966094
2,double,uniform,PoisFFT,"D | D | D | D",256,55,       6.960425
2,double,uniform,PoisFFT,"D | D | D | D",256,56,       6.976005
2,double,uniform,PoisFFT,"D | D | D | D",256,57,       6.967204
2,double,uniform,PoisFFT,"D | D | D | D",256,58,       6.964594
2,double,uniform,PoisFFT,"D | D | D | D",256,59,       6.967464
2,double,uniform,PoisFFT,"D | D | D | D",256,60,       6.966694
2,double,uniform,PoisFFT,"D | D | D | D",256,61,       6.970004
2,double,uniform,PoisFFT,"D | D | D | D",256,62,       6.985694
2,double,uniform,PoisFFT,"D | D | D | D",256,63,       6.963074
2,double,uniform,PoisFFT,"D | D | D | D",256,64,       6.969635
2,double,uniform,PoisFFT,"D | D | D | D",256,65,       6.966574
2,double,uniform,PoisFFT,"D | D | D | D",256,66,       6.967044
2,double,uniform,PoisFFT,"D | D | D | D",256,67,       6.976654
2,double,uniform,PoisFFT,"D | D | D | D",256,68,       6.962604
2,double,uniform,PoisFFT,"D | D | D | D",256,69,       6.972194
2,double,uniform,PoisFFT,"D | D | D | D",256,70,       6.978564
2,double,uniform,PoisFFT,"D | D | D | D",256,71,       6.957464
2,double,uniform,PoisFFT,"D | D | D | D",256,72,       6.965504
2,double,uniform,PoisFFT,"D | D | D | D",256,73,       6.974805
2,double,uniform,PoisFFT,"D | D | D | D",256,74,       6.969334
2,double,uniform,PoisFFT,"D | D | D | D",320,0,      12.790721
2,double,uniform,PoisFFT,"D | D | D | D",320,1,      12.785231
2,double,uniform,PoisFFT,"D | D | D | D",320,2,      12.790120
2,double,uniform,PoisFFT,"D | D | D | D",320,3,      12.794661
2,double,uniform,PoisFFT,"D | D | D | D",320,4,      12.783150
2,double,uniform,PoisFFT,"D | D | D | D",320,5,      12.792471
2,double,uniform,PoisFFT,"D | D | D | D",320,6,      12.776281
2,double,uniform,PoisFFT,"D | D | D | D",320,7,      12.789381
2,double,uniform,PoisFFT,"D | D | D | D",320,8,      12.790811
2,double,uniform,PoisFFT,"D | D | D | D",320,9,      12.789171
2,double,uniform,PoisFFT,"D | D | D | D",320,10,      12.785921
2,double,uniform,PoisFFT,"D | D | D | D",320,11,      12.793401
2,double,uniform,PoisFFT,"D | D | D | D",320,12,      12.794030
2,double,uniform,PoisFFT,"D | D | D | D",320,13,      12.793192
2,double,uniform,PoisFFT,"D | D | D | D",320,14,      12.785951
2,double,uniform,PoisFFT,"D | D | D | D",320,15,      12.787571
2,double,uniform,PoisFFT,"D | D | D | D",320,16,      12.777731
2,double,uniform,PoisFFT,"D | D | D | D",320,17,      12.798960
2,double,uniform,PoisFFT,"D | D | D | D",320,18,      12.789001
2,double,uniform,PoisFFT,"D | D | D | D",320,19,      12.789441
2,double,uniform,PoisFFT,"D | D | D | D",320,20,      12.793811
2,double,uniform,PoisFFT,"D | D | D | D",320,21,      12.788030
2,double,uniform,PoisFFT,"D | D | D | D",320,22,      12.784830
2,double,uniform,PoisFFT,"D | D | D | D",320,23,      12.790741
2,double,uniform,PoisFFT,"D | D | D | D",320,24,      12.787091
2,double,uniform,PoisFFT,"D | D | D | D",320,25,      12.778141
2,double,uniform,PoisFFT,"D | D | D | D",320,26,      12.799671
2,double,uniform,PoisFFT,"D | D | D | D",320,27,      12.789041
2,double,uniform,PoisFFT,"D | D | D | D",320,28,      12.780501
2,double,uniform,PoisFFT,"D | D | D | D",320,29,      12.793461
2,double,uniform,PoisFFT,"D | D | D | D",320,30,      12.786011
2,double,uniform,PoisFFT,"D | D | D | D",320,31,      12.800741
2,double,uniform,PoisFFT,"D | D | D | D",320,32,      12.788901
2,double,uniform,PoisFFT,"D | D | D | D",320,33,      12.783571
2,double,uniform,PoisFFT,"D | D | D | D",320,34,      12.792500
2,double,uniform,PoisFFT,"D | D | D | D",320,35,      12.794321
2,double,uniform,PoisFFT,"D | D | D | D",320,36,      12.786591
2,double,uniform,PoisFFT,"D | D | D | D",320,37,      12.787671
2,double,uniform,PoisFFT,"D | D | D | D",320,38,      12.790641
2,double,uniform,PoisFFT,"D | D | D | D",320,39,      12.784310
2,double,uniform,PoisFFT,"D | D | D | D",320,40,      12.794391
2,double,uniform,PoisFFT,"D | D | D | D",320,41,      12.794291
2,double,uniform,PoisFFT,"D | D | D | D",320,42,      12.776891
2,double,uniform,PoisFFT,"D | D | D | D",320,43,      12.786141
2,double,uniform,PoisFFT,"D | D | D | D",320,44,      12.784901
2,double,uniform,PoisFFT,"D | D | D | D",320,45,      12.783301
2,double,uniform,PoisFFT,"D | D | D | D",320,46,      12.790940
2,double,uniform,PoisFFT,"D | D | D | D",320,47,      12.790881
2,double,uniform,PoisFFT,"D | D | D | D",320,48,      12.783091
2,double,uniform,PoisFFT,"D | D | D | D",320,49,      12.787601
2,double,uniform,PoisFFT,"D | D | D | D",320,50,      12.785901
2,double,uniform,PoisFFT,"D | D | D | D",320,51,      12.780091
2,double,uniform,PoisFFT,"D | D | D | D",320,52,      12.793291
2,double,uniform,PoisFFT,"D | D | D | D",320,53,      12.792811
2,double,uniform,PoisFFT,"D | D | D | D",320,54,      12.792251
2,double,uniform,PoisFFT,"D | D | D | D",320,55,      12.798010
2,double,uniform,PoisFFT,"D | D | D | D",320,56,      12.788351
2,double,uniform,PoisFFT,"D | D | D | D",320,57,      12.799090
2,double,uniform,PoisFFT,"D | D | D | D",320,58,      12.795181
2,double,uniform,PoisFFT,"D | D | D | D",320,59,      12.785041
2,double,uniform,PoisFFT,"D | D | D | D",320,60,      12.796141
2,double,uniform,PoisFFT,"D | D | D | D",320,61,      12.785271
2,double,uniform,PoisFFT,"D | D | D | D",320,62,      12.793541
2,double,uniform,PoisFFT,"D | D | D | D",320,63,      12.783191
2,double,uniform,PoisFFT,"D | D | D | D",320,64,      12.792551
2,double,uniform,PoisFFT,"D | D | D | D",320,65,      12.792131
2,double,uniform,PoisFFT,"D | D | D | D",320,66,      12.782052
2,double,uniform,PoisFFT,"D | D | D | D",320,67,      12.797891
2,double,uniform,PoisFFT,"D | D | D | D",320,68,      12.784041
2,double,uniform,PoisFFT,"D | D | D | D",320,69,      12.783551
2,double,uniform,PoisFFT,"D | D | D | D",320,70,      12.795521
2,double,uniform,PoisFFT,"D | D | D | D",320,71,      12.791861
2,double,uniform,PoisFFT,"D | D | D | D",320,72,      12.789741
2,double,uniform,PoisFFT,"D | D | D | D",320,73,      12.786831
2,double,uniform,PoisFFT,"D | D | D | D",320,74,      12.780291
2,double,uniform,PoisFFT,"D | D | D | D",384,0,       4.443452
2,double,uniform,PoisFFT,"D | D | D | D",384,1,       4.432972
2,double,uniform,PoisFFT,"D | D | D | D",384,2,       4.440392
2,double,uniform,PoisFFT,"D | D | D | D",384,3,       4.438551
2,double,uniform,PoisFFT,"D | D | D | D",384,4,       4.428482
2,double,uniform,PoisFFT,"D | D | D | D",384,5,       4.441031
2,double,uniform,PoisFFT,"D | D | D | D",384,6,       4.425141
2,double,uniform,PoisFFT,"D | D | D | D",384,7,       4.436272
2,double,uniform,PoisFFT,"D | D | D | D",384,8,       4.432681
2,double,uniform,PoisFFT,"D | D | D | D",384,9,       4.434351
2,double,uniform,PoisFFT,"D | D | D | D",384,10,       4.429051
2,double,uniform,PoisFFT,"D | D | D | D",384,11,       4.438462
2,double,uniform,PoisFFT,"D | D | D | D",384,12,       4.434372
2,double,uniform,PoisFFT,"D | D | D | D",384,13,       4.446142
2,double,uniform,PoisFFT,"D | D | D | D",384,14,       4.435352
2,double,uniform,PoisFFT,"D | D | D | D",384,15,       4.441051
2,double,uniform,PoisFFT,"D | D | D | D",384,16,       4.436932
2,double,uniform,PoisFFT,"D | D | D | D",384,17,       4.434862
2,double,uniform,PoisFFT,"D | D | D | D",384,18,       4.429792
2,double,uniform,PoisFFT,"D | D | D | D",384,19,       4.448801
2,double,uniform,PoisFFT,"D | D | D | D",384,20,       4.430052
2,double,uniform,PoisFFT,"D | D | D | D",384,21,       4.437471
2,double,uniform,PoisFFT,"D | D | D | D",384,22,       4.443362
2,double,uniform,PoisFFT,"D | D | D | D",384,23,       4.434871
2,double,uniform,PoisFFT,"D | D | D | D",384,24,       4.438141
2,double,uniform,PoisFFT,"D | D | D | D",384,25,       4.437272
2,double,uniform,PoisFFT,"D | D | D | D",384,26,       4.442172
2,double,uniform,PoisFFT,"D | D | D | D",384,27,       4.453312
2,double,uniform,PoisFFT,"D | D | D | D",384,28,       4.430632
2,double,uniform,PoisFFT,"D | D | D | D",384,29,       4.441522
2,double,uniform,PoisFFT,"D | D | D | D",384,30,       4.444812
2,double,uniform,PoisFFT,"D | D | D | D",384,31,       4.439472
2,double,uniform,PoisFFT,"D | D | D | D",384,32,       4.436572
