dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",64,0,       1.297515
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,30,      65.977718
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,31,      65.967508
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,32,      66.059547
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,33,      66.129796
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,34,      66.064507
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,35,      66.085187
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,36,      66.160426
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,37,      66.302204
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,38,      66.185676
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,39,      66.079077
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,40,      66.037007
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,41,      66.069217
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,42,      66.098126
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,43,      65.998547
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,44,      66.027738
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,45,      66.178406
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,46,      66.168436
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,47,      66.059617
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,48,      66.159856
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,49,      66.043617
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,50,      66.190256
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,51,      66.005368
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,52,      66.147626
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,53,      66.202006
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,54,      66.161846
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,55,      66.069437
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,56,      65.933869
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,57,      66.079257
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,58,      66.035867
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,59,      66.045217
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,60,      65.983078
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,61,      66.084897
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,62,      66.005868
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,63,      66.245725
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,64,      66.143186
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,65,      66.195565
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,66,      66.064217
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,67,      66.132956
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,68,      66.117927
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,69,      66.072567
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,70,      66.044298
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,71,      66.018498
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,72,      66.080108
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,73,      66.193525
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,74,      66.182716
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,0,     126.559637
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,1,     126.985002
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,2,     126.685775
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,3,     126.568997
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,4,     126.671275
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,5,     126.640365
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,6,     127.097661
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,7,     126.602756
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,8,     126.983442
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,9,     126.988052
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,10,     126.573585
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,11,     126.986162
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,12,     126.458107
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,13,     126.549336
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,14,     126.837463
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,15,     126.931572
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,16,     126.892443
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,17,     126.749584
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,18,     126.711544
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,19,     126.676244
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,20,     126.689904
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,21,     126.503507
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,22,     126.681905
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,23,     127.249838
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,24,     127.151050
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,25,     126.506366
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,26,     126.941052
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,27,     126.764044
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,28,     126.489127
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,29,     126.816713
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,30,     126.898182
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,31,     126.533087
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,32,     127.101180
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,33,     126.926812
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,34,     126.892412
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,35,     126.836213
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,36,     126.983262
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,37,     127.110790
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,38,     126.840603
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,39,     126.791024
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,40,     126.927192
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,41,     126.647725
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,42,     126.772864
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,43,     126.893962
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,44,     126.929931
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,45,     127.006871
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,46,     126.807083
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,47,     127.157809
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,48,     126.629245
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,49,     126.918052
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,50,     126.746994
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,51,     126.810923
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,52,     127.081410
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,53,     126.988632
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,54,     126.576225
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,55,     126.885693
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,56,     126.723384
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,57,     126.838073
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,58,     126.710354
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,59,     126.453747
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,60,     127.009371
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,61,     126.705285
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,62,     126.784394
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,63,     126.780704
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,64,     126.697475
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,65,     126.513926
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,66,     126.758344
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,67,     126.806953
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,68,     127.033001
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,69,     126.924232
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,70,     126.474687
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,71,     126.505127
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,72,     126.931082
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,73,     126.317208
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,74,     126.993771
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,0,     223.015861
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,1,     223.087560
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,2,     223.097850
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,3,     223.029832
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,4,     248.224493
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,5,     222.133861
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,6,     222.400898
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,7,     221.998512
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,8,     222.204310
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,9,     221.435548
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,10,     222.012733
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,11,     222.119481
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,12,     221.669906
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,13,     221.370129
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,14,     221.397478
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,15,     222.089681
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,16,     222.186070
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,17,     222.697615
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,18,     221.510707
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,19,     222.104791
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,20,     222.298939
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,21,     222.598176
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,22,     222.238290
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,23,     222.414468
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,24,     222.306368
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,25,     221.923513
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,26,     222.032492
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,27,     221.521667
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,28,     221.561347
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,29,     222.257080
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,30,     221.033883
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,31,     223.072771
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,32,     221.947242
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,33,     222.134351
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,34,     222.119061
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,35,     220.533868
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,36,     220.749096
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,37,     220.737366
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,38,     220.353360
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,39,     221.091741
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,40,     220.540378
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,41,     220.245580
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,42,     220.658617
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,43,     220.016823
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,44,     221.044941
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,45,     220.595427
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,46,     220.870975
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,47,     221.082441
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,48,     220.559357
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,49,     221.416528
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,50,     220.342140
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,51,     220.708666
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,52,     219.701347
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,53,     220.091443
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,54,     220.000633
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,55,     219.777126
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,56,     220.058682
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,57,     220.187661
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,58,     220.078483
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,59,     220.058513
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,60,     219.119383
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,61,     219.461019
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,62,     219.433449
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,63,     219.575097
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,64,     219.175602
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,65,     219.602988
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,66,     220.127721
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,67,     219.753046
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,68,     219.761496
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,69,     218.907825
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,70,     219.599398
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,71,     218.970914
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,72,     219.540898
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,73,     219.943354
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,74,     219.031203
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,0,     311.204785
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,1,     307.891110
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,2,     310.070227
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,3,     313.078645
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,4,     310.483063
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,5,     312.440652
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,6,     308.732120
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,7,     310.433473
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,8,     307.920670
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,9,     311.026337
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,10,     307.934720
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,11,     307.970879
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,12,     307.940919
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,13,     308.104218
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,14,     309.984488
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,15,     307.605783
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,16,     308.075747
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,17,     308.269015
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,18,     308.433474
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,19,     307.343445
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,20,     312.972366
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,21,     308.622852
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,22,     306.542104
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,23,     311.344713
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,24,     310.942027
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,25,     313.703079
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,26,     310.606991
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,27,     308.999768
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,28,     308.027978
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,29,     311.028116
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,30,     312.161974
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,31,     310.435643
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,32,     309.018538
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,33,     311.601730
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,34,     308.935278
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,35,     309.774110
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,36,     308.275326
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,37,     305.973460
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,38,     310.253034
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,39,     307.589913
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,40,     305.838332
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,41,     307.008599
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,42,     307.198697
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,43,     307.875450
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,44,     307.999599
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,45,     311.615231
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,46,     309.691511
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,47,     307.958859
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,48,     312.299623
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,49,     309.525362
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,50,     307.013128
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,51,     311.560491
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,52,     311.011147
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,53,     309.837689
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,54,     307.301757
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,55,     308.453664
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,56,     312.760538
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,57,     308.140757
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,58,     308.938368
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,59,     305.014230
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,60,     306.125768
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,61,     309.360824
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,62,     307.747322
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,63,     310.072177
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,64,     308.228366
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,65,     311.109735
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,66,     309.167596
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,67,     309.198246
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,68,     312.605789
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,69,     311.562921
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,70,     312.277663
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,71,     305.393757
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,72,     312.432771
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,73,     310.840009
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,74,     310.347004
