dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"D | D | D | D | N | D",64,0,      17.171769
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,65,     333.934206
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,66,     333.959486
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,67,     333.936765
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,68,     333.639728
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,69,     333.790237
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,70,     333.699808
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,71,     333.814097
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,72,     333.859727
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,73,     333.961956
3,float,uniform,PoisFFT,"D | D | D | D | N | D",320,74,     333.784687
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,0,     162.024001
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,1,     162.153380
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,2,     162.129100
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,3,     162.119040
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,4,     162.047732
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,5,     161.868053
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,6,     162.180730
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,7,     162.131090
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,8,     161.685665
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,9,     162.060371
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,10,     162.212070
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,11,     161.819044
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,12,     162.202820
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,13,     161.679115
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,14,     162.166060
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,15,     161.635156
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,16,     161.775005
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,17,     162.151050
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,18,     161.912423
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,19,     161.907513
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,20,     162.154680
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,21,     162.088291
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,22,     162.182470
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,23,     161.750684
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,24,     161.961942
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,25,     161.750135
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,26,     162.280098
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,27,     161.828464
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,28,     161.876653
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,29,     161.841813
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,30,     161.953932
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,31,     161.975703
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,32,     162.289399
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,33,     161.748615
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,34,     162.140260
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,35,     162.270229
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,36,     162.078441
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,37,     162.129870
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,38,     161.962332
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,39,     162.204720
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,40,     162.325868
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,41,     161.962303
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,42,     162.323299
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,43,     162.075071
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,44,     162.317188
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,45,     161.671985
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,46,     162.137760
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,47,     161.752414
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,48,     161.685585
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,49,     162.234309
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,50,     162.176130
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,51,     161.681965
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,52,     161.901163
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,53,     162.037932
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,54,     162.185200
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,55,     161.622256
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,56,     162.061041
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,57,     162.257839
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,58,     161.731995
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,59,     161.710225
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,60,     161.720815
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,61,     162.345178
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,62,     162.140580
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,63,     161.903523
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,64,     161.782324
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,65,     162.000122
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,66,     162.286899
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,67,     161.703045
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,68,     162.299059
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,69,     162.145091
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,70,     162.162851
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,71,     162.108451
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,72,     161.955932
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,73,     162.121631
3,float,uniform,PoisFFT,"D | D | D | D | N | D",384,74,     162.241629
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,0,     748.580026
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,1,     748.471217
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,2,     749.298768
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,3,     748.944871
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,4,     749.130889
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,5,     749.090550
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,6,     748.807752
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,7,     748.651804
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,8,     748.761994
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,9,     749.097630
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,10,     748.432477
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,11,     748.902732
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,12,     748.815453
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,13,     748.531245
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,14,     748.628625
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,15,     748.913812
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,16,     748.568536
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,17,     748.680885
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,18,     748.692264
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,19,     749.228719
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,20,     748.935092
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,21,     748.885492
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,22,     748.574726
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,23,     748.919492
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,24,     748.881432
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,25,     748.256529
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,26,     748.988882
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,27,     748.615395
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,28,     749.098550
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,29,     749.024991
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,30,     748.928901
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,31,     748.425517
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,32,     747.853914
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,33,     748.647264
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,34,     747.946762
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,35,     748.709634
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,36,     749.091500
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,37,     749.038351
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,38,     748.440747
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,39,     748.476627
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,40,     748.657875
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,41,     748.332198
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,42,     748.657535
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,43,     749.118820
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,44,     748.815813
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,45,     748.720964
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,46,     748.141470
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,47,     749.017910
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,48,     748.263359
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,49,     749.390656
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,50,     749.371497
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,51,     749.523235
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,52,     748.788933
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,53,     748.488606
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,54,     748.365338
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,55,     748.513987
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,56,     749.122630
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,57,     749.324907
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,58,     748.668055
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,59,     748.799283
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,60,     748.952342
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,61,     749.001281
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,62,     748.974921
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,63,     749.477516
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,64,     748.217530
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,65,     748.366408
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,66,     748.561796
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,67,     748.649075
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,68,     748.651194
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,69,     748.690584
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,70,     749.654844
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,71,     748.483797
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,72,     749.176127
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,73,     748.966509
3,float,uniform,PoisFFT,"D | D | D | D | N | D",448,74,     748.944429
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,0,     547.294189
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,1,     546.818505
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,2,     547.765915
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,3,     546.888455
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,4,     546.856475
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,5,     546.525868
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,6,     546.483268
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,7,     546.517328
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,8,     546.735086
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,9,     547.279490
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,10,     546.526569
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,11,     547.020163
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,12,     547.083592
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,13,     546.660247
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,14,     546.523688
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,15,     546.790915
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,16,     547.111832
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,17,     546.539179
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,18,     546.793576
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,19,     546.617588
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,20,     546.469829
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,21,     547.053402
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,22,     547.210581
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,23,     547.327769
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,24,     546.841705
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,25,     547.691596
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,26,     547.433888
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,27,     546.562278
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,28,     547.652546
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,29,     546.814885
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,30,     547.019163
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,31,     545.967544
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,32,     546.636007
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,33,     546.441999
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,34,     545.774856
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,35,     546.346910
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,36,     546.494148
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,37,     546.360451
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,38,     546.296591
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,39,     546.110183
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,40,     546.894624
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,41,     546.358200
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,42,     545.852656
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,43,     544.729737
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,44,     546.496379
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,45,     546.909174
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,46,     546.025594
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,47,     546.441879
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,48,     545.911445
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,49,     545.851815
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,50,     541.571643
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,51,     545.771917
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,52,     546.880484
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,53,     546.399090
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,54,     546.151212
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,55,     546.250092
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,56,     546.011144
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,57,     546.074964
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,58,     546.756036
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,59,     546.302590
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,60,     546.663446
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,61,     546.312320
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,62,     546.151092
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,63,     546.295961
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,64,     546.863094
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,65,     546.191952
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,66,     546.121922
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,67,     546.265781
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,68,     546.169253
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,69,     546.103963
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,70,     546.479209
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,71,     546.839155
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,72,     546.042053
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,73,     547.343279
3,float,uniform,PoisFFT,"D | D | D | D | N | D",512,74,     546.420879
