dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.539874
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,74,       2.531923
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,       9.790375
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,       8.989373
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,       8.905193
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,       9.011103
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,       8.961043
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,       8.976343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,       8.924893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,       8.999233
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,       8.957233
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,       8.859945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,       8.974023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,       8.807685
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,       8.822695
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,       8.842684
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,       8.758846
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,       8.966253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,       8.866624
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,       8.976173
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,       8.946903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,       8.914793
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,20,       8.826915
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,21,       8.947833
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,22,       8.985052
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,23,       8.939914
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,24,       9.013383
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,25,       8.932244
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,26,       8.915344
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,27,       8.991563
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,28,       9.066732
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,29,       8.774015
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,30,       8.927993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,31,       9.104981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,32,       8.795195
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,33,       9.039862
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,34,       8.811715
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,35,       8.832094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,36,       8.910154
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,37,       8.773734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,38,       8.923974
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,39,       8.837195
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,40,       8.888784
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,41,       8.950984
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,42,       9.106302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,43,       8.823785
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,44,       9.327059
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,45,       8.858164
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,46,       8.903224
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,47,       8.979213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,48,       8.890934
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,49,       8.855624
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,50,       8.992923
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,       8.867674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,       8.922183
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,       8.782655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,       8.949403
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,       8.970483
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,       8.891924
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,       8.853135
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,       8.801495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,       8.948643
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,       8.840475
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,       8.999023
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,       8.932694
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,       8.821405
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,       8.985082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,       9.115381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,       8.995083
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,       8.900903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,       8.963943
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,       8.831504
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,       8.818415
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,       8.907184
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,       8.831764
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,       8.914774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,       8.970673
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      22.993991
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      23.034230
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      22.997171
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      22.967001
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      22.925112
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      22.790084
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      22.915912
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      22.841493
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      22.913022
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      22.918722
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      23.063411
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      23.022231
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      22.930062
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      22.921773
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      23.138640
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      22.967361
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      22.953082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      22.882253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      22.942412
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      23.340237
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,      23.123490
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,      23.041031
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,      22.923252
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,      22.937432
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,      23.088790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,      23.056050
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,      23.119970
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,      23.047480
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,      23.073870
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,      23.122350
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,      23.052391
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,      22.966971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,      22.956782
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,      22.940902
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,      22.970562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,      22.990321
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,      22.962981
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,      23.031841
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,      22.932302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,      22.827273
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,      22.971302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,      23.076830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,      22.936112
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,      23.027401
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,      23.133020
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,      23.043871
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,      23.005731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,      23.003941
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,      22.826274
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,      22.915192
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,      22.870903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,      22.897902
