dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.538944
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,3,       2.881206
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,4,       2.758568
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,5,       2.661499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,6,       2.689169
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,7,       2.729338
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,8,       2.612869
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,9,       2.646119
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,10,       2.674359
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,11,       2.770448
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,12,       2.779687
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,13,       2.650920
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,14,       2.669039
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,15,       2.668189
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,16,       2.680759
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,17,       2.608809
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,18,       2.648579
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,19,       2.765908
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,20,       2.647239
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,21,       2.623100
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,22,       2.650439
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,23,       2.672889
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,24,       2.673739
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,25,       2.681829
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,26,       2.620309
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,27,       2.664329
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,28,       2.800847
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,29,       2.701499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,30,       2.605270
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,31,       2.640079
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,32,       2.677209
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,33,       2.736818
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,34,       2.651409
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,35,       2.651099
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,36,       2.674869
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,37,       2.674499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,38,       2.773608
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,39,       2.621650
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,40,       2.651369
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,41,       2.684239
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,42,       2.648539
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,43,       2.636879
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,44,       2.639320
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,45,       2.673749
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,46,       2.672639
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,47,       2.679999
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,48,       2.621550
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,49,       2.663299
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,50,       2.686498
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,51,       2.682739
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,52,       2.611209
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,53,       2.635719
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,54,       2.674758
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,55,       2.651779
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,56,       2.652359
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,57,       2.667689
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,58,       2.672859
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,59,       2.712718
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,60,       2.673499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,61,       2.617360
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,62,       2.643759
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,63,       2.682768
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,64,       2.645419
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,65,       2.743038
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,66,       2.773238
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,67,       2.758588
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,68,       2.669129
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,69,       2.823587
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,70,       2.623499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,71,       2.663718
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,72,       2.695258
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,73,       2.649669
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,74,       2.606499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,0,       9.452179
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,1,       9.064184
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,2,       8.861756
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,3,       8.949216
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,4,       8.895646
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,5,       8.814228
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,6,       8.803697
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,7,       8.816017
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,8,       8.776087
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,9,       8.737308
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,10,       8.827827
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,11,       8.921326
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,12,       8.819187
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,       8.932946
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,       8.887237
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,       8.884166
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,       8.915706
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,       8.861097
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,       8.843767
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,       8.805227
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,20,       9.102094
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,21,       8.814637
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,22,       8.775878
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,23,       8.978645
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,24,       8.875036
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,25,       8.760238
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,26,       8.842777
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,27,       8.898476
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,28,       8.775118
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,29,       8.774608
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,30,       8.882286
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,31,       9.014764
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,32,       8.923905
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,       8.975125
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,       8.805137
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,       8.789877
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,       9.007095
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,       8.897726
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,       8.756938
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,       8.875267
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,       8.908867
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,       8.765548
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,       8.925336
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,       8.878847
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,       8.830847
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,       8.753308
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,       9.063134
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,       8.821487
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,       8.786988
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,       8.854457
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,       8.845097
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,       8.767078
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,       8.905026
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,       8.899327
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,       8.830646
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,       8.832867
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,       8.903036
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,       8.795187
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,       8.849206
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,       9.084194
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,       9.038154
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,       8.813927
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,       8.857916
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,       8.920586
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,       8.790337
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,       8.883197
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,       8.917926
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,       8.843217
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,       8.801427
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,       8.956126
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,       8.965995
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,       8.794987
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,       8.885386
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,       8.873327
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,       8.801888
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      23.191509
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      23.049021
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      23.164791
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      22.999762
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      23.348857
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      23.032631
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,      23.080520
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      23.108141
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      23.047692
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      23.228460
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      23.107471
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      23.023051
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      23.030101
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      23.052171
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      22.964052
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      23.101541
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      23.135550
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      23.109290
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      23.114081
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      23.096230
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,      23.172030
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,      23.069591
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,      23.003172
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,      23.194040
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,      23.205289
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,      23.063511
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,      23.129331
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,      23.090700
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,      23.068301
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,      23.012372
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,      23.263969
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,      23.168730
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,      23.045031
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,      23.020671
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,      23.018252
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,      22.999791
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,      23.037041
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,      23.094390
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,      23.166360
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,      22.988092
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,      23.021202
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,      23.074961
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,      23.011221
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,      23.107590
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,      23.083891
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,      23.073431
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,      23.129180
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,      23.134580
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,      23.186780
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,      22.983582
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,      23.141030
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,      23.095970
