dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,     118.486893
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,20,     120.193765
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,21,     117.234057
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,22,     119.963138
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,23,     118.294456
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,24,     119.708570
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,25,     118.973908
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,26,     120.199475
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,27,     118.683481
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,28,     118.179847
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,29,     118.334094
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,30,     118.200664
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,31,     118.519434
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,32,     119.347489
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,33,     118.393114
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,34,     118.416314
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,35,     118.626815
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,36,     119.812112
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,37,     119.618360
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,38,     118.384074
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,39,     120.553857
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,40,     119.857572
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,41,     118.469094
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,42,     119.546570
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,43,     121.251760
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,44,     120.113713
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,45,     118.154433
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,46,     120.099333
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,47,     120.139594
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,48,     119.293499
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,49,     118.049172
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,50,     119.246479
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,51,     117.449620
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,52,     118.421544
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,53,     118.735026
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,54,     118.863237
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,55,     118.579095
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,56,     119.403809
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,57,     120.153174
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,58,     117.913132
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,59,     117.308468
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,60,     118.889046
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,61,     119.893802
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,62,     118.708846
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,63,     119.083898
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,64,     119.772482
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,65,     118.946017
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,66,     120.277064
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,67,     119.169249
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,68,     118.273024
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,69,     119.270099
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,70,     120.336295
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,71,     118.314853
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,72,     117.199168
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,73,     118.731396
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,74,     119.569301
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     215.670622
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     215.969263
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,     215.890593
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,     216.149144
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,     215.634002
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     215.706102
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,     215.518130
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,     215.462021
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,     215.771262
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,     216.292325
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,     215.931573
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,     215.955174
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,     215.693792
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     215.370140
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,     215.683051
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,     215.409021
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,     215.745982
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,     215.541851
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,     215.631680
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     215.586420
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,20,     216.499880
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,21,     216.046935
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,22,     215.466052
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,23,     215.680869
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,24,     215.869587
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,25,     215.768778
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,26,     215.973336
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,27,     216.264462
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,28,     215.897827
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,29,     215.775868
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,30,     215.271453
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,31,     215.755728
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,32,     216.310312
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,33,     216.594589
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,34,     215.778137
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,35,     216.074414
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,36,     215.923046
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,37,     215.512980
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,38,     215.856877
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,39,     215.510371
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,40,     216.686828
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,41,     216.130483
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,42,     215.837957
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,43,     215.437641
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,44,     215.727038
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,45,     215.819667
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,46,     216.559779
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,47,     215.663359
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,48,     216.450111
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,49,     215.430381
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,50,     215.561880
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,51,     215.379962
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,52,     215.689729
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,53,     215.780408
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,54,     215.730288
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,55,     215.940006
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,56,     215.502401
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,57,     216.786176
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,58,     215.426892
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,59,     215.519731
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,60,     215.908056
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,61,     216.369792
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,62,     216.124764
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,63,     215.701389
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,64,     215.831857
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,65,     215.620900
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,66,     215.879376
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,67,     216.003645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,68,     216.439161
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,69,     215.761189
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,70,     215.975645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,71,     215.929926
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,72,     215.978585
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,73,     215.861107
3,float,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,74,     216.341742
