dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.394885
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,44,       0.640023
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,45,       0.686232
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,46,       0.644023
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,47,       0.606764
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,48,       0.646932
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,49,       0.647892
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,50,       0.666373
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,51,       0.599804
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,52,       0.655432
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,53,       0.630593
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,54,       0.632724
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,55,       0.647522
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,56,       0.625844
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,57,       0.657212
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,58,       0.636573
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,59,       0.624493
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,60,       0.623523
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,61,       0.641683
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,62,       0.656213
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,63,       0.643773
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,64,       0.655943
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,65,       0.614053
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,66,       0.696702
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,67,       0.634613
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,68,       0.662852
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,69,       0.609314
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,70,       0.618744
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,71,       0.642963
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,72,       0.618123
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,73,       0.661933
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,74,       0.638163
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,0,       4.253854
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,1,       3.551031
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,2,       3.599641
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,3,       3.546511
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,4,       3.648671
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,5,       3.637820
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,6,       3.604490
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,7,       3.926637
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,8,       3.499662
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,9,       3.669660
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,10,       3.582991
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,11,       3.495793
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,12,       4.304514
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,13,       3.988907
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,14,       3.905908
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,15,       3.510742
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,16,       3.486972
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,17,       4.175285
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,18,       3.475762
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,19,       3.710319
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,20,       3.913457
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,21,       4.000956
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,22,       4.066136
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,23,       3.350354
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,24,       3.615681
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,25,       3.511502
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,26,       3.479332
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,27,       3.504852
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,28,       3.849749
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,29,       3.643001
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,30,       3.536292
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,31,       3.532362
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,32,       4.206354
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,33,       3.493302
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,34,       4.141335
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,35,       3.482153
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,36,       3.437642
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,37,       4.104156
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,38,       3.545272
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,39,       3.909118
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,40,       4.739629
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,41,       3.853948
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,42,       3.509412
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,43,       3.524112
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,44,       3.590630
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,45,       3.580871
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,46,       3.636740
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,47,       3.553092
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,48,       3.515971
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,49,       3.674870
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,50,       3.545851
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,51,       3.690769
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,52,       3.561051
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,53,       3.612741
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,54,       3.661140
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,55,       3.524922
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,56,       3.596780
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,57,       3.428093
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,58,       3.530161
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,59,       3.610281
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,60,       3.409193
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,61,       3.626981
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,62,       3.429433
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,63,       3.606221
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,64,       3.577590
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,65,       3.422242
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,66,       3.583491
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,67,       4.013247
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,68,       3.655620
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,69,       3.632151
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,70,       3.792179
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,71,       3.975007
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,72,       3.437722
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,73,       3.664750
3,double,uniform,PoisFFT,"P | P | P | P | P | P",128,74,       3.868718
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,0,      13.587082
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,1,      13.433084
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,2,      13.424864
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,3,      13.771700
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,4,      13.746730
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,5,      13.752160
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,6,      13.606552
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,7,      13.753880
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,8,      13.901449
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,9,      13.668022
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,10,      13.702260
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,11,      13.783871
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,12,      13.774971
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,13,      13.659701
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,14,      13.776080
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,15,      13.652352
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,16,      13.892859
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,17,      13.859519
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,18,      13.796890
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,19,      13.610792
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,20,      13.762530
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,21,      13.752430
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,22,      13.744261
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,23,      13.772280
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,24,      13.694201
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,25,      13.763860
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,26,      13.701540
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,27,      13.947598
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,28,      13.808260
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,29,      13.793370
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,30,      13.645752
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,31,      13.671891
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,32,      13.753970
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,33,      13.657071
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,34,      13.740611
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,35,      13.600892
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,36,      13.729451
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,37,      13.767680
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,38,      13.686571
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,39,      13.615932
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,40,      13.763950
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,41,      13.640211
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,42,      13.803940
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,43,      13.711931
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,44,      13.538193
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,45,      13.576002
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,46,      13.702091
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,47,      13.684781
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,48,      13.808480
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,49,      13.710271
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,50,      13.723421
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,51,      13.742240
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,52,      13.753661
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,53,      13.714501
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,54,      13.662151
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,55,      13.692721
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,56,      13.676231
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,57,      13.886968
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,58,      13.696081
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,59,      13.803700
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,60,      13.790810
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,61,      13.614852
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,62,      13.466133
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,63,      13.465664
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,64,      13.839240
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,65,      13.595073
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,66,      13.703211
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,67,      13.754651
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,68,      13.683411
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,69,      13.745641
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,70,      13.789260
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,71,      13.835689
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,72,      13.808760
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,73,      13.827879
3,double,uniform,PoisFFT,"P | P | P | P | P | P",192,74,      13.682401
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,0,      31.069742
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,1,      31.528647
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,2,      31.704755
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,3,      31.294749
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,4,      31.337009
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,5,      31.635246
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,6,      31.135841
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,7,      31.082382
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,8,      31.302349
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,9,      31.216880
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,10,      31.042692
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,11,      31.158371
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,12,      31.304219
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,13,      31.027603
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,14,      31.225511
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,15,      31.668946
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,16,      31.244890
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,17,      31.313839
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,18,      31.066612
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,19,      31.227340
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,20,      31.071192
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,21,      31.447389
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,22,      31.313611
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,23,      30.910106
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,24,      31.291341
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,25,      31.236942
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,26,      31.150192
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,27,      31.237201
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,28,      31.534119
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,29,      31.106593
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,30,      31.288130
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,31,      31.481239
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,32,      31.544588
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,33,      31.137873
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,34,      31.280461
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,35,      31.311541
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,36,      31.540649
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,37,      31.135752
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,38,      31.177582
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,39,      31.262801
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,40,      31.107134
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,41,      30.916025
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,42,      31.435480
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,43,      31.001794
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,44,      31.045864
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,45,      31.521668
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,46,      31.571918
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,47,      31.130363
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,48,      31.613527
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,49,      31.173423
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,50,      31.511199
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,51,      31.083264
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,52,      31.424370
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,53,      31.238182
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,54,      31.236102
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,55,      31.140603
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,56,      31.475499
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,57,      31.320561
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,58,      31.045924
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,59,      31.245021
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,60,      31.410440
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,61,      31.156213
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,62,      31.121313
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,63,      31.391370
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,64,      31.019373
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,65,      31.358900
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,66,      31.496649
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,67,      31.454069
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,68,      31.389950
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,69,      31.234891
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,70,      31.064174
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,71,      31.107623
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,72,      31.028924
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,73,      31.158982
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,74,      31.944014
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,0,      64.390782
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,1,      63.920768
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,2,      64.147265
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,3,      64.237784
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,4,      64.203304
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,5,      64.061007
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,6,      64.475142
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,7,      64.558351
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,8,      63.769469
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,9,      64.160665
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,10,      64.414323
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,11,      64.425273
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,12,      65.151654
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,13,      63.910718
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,14,      64.146345
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,15,      64.113196
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,16,      63.653390
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,17,      64.280924
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,18,      64.234415
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,19,      63.880789
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,20,      63.914087
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,21,      63.842479
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,22,      63.963917
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,23,      64.205964
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,24,      63.677670
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,25,      64.105095
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,26,      64.043946
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,27,      64.442142
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,28,      64.086156
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,29,      64.182034
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,30,      63.633181
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,31,      64.139655
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,32,      64.051206
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,33,      63.943748
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,34,      64.122115
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,35,      64.311044
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,36,      64.602010
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,37,      63.751849
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,38,      64.103405
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,39,      63.784529
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,40,      63.498452
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,41,      63.449323
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,42,      64.242214
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,43,      64.072216
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,44,      63.623390
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,45,      63.974957
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,46,      64.160215
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,47,      63.798938
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,48,      64.341693
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,49,      64.364933
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,50,      64.116775
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,51,      63.631141
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,52,      63.956688
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,53,      63.358073
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,54,      64.074626
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,55,      63.601881
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,56,      63.890858
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,57,      63.209425
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,58,      64.819558
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,59,      64.146065
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,60,      64.321803
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,61,      64.272964
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,62,      63.709410
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,63,      63.659240
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,64,      64.138065
