dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,51,      30.741522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,52,      30.822321
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,53,      30.736213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,54,      30.712392
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,55,      30.757502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,56,      30.463945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,57,      30.446695
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,58,      30.898771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,59,      30.413106
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,60,      30.569855
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,61,      30.453395
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,62,      30.659153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,63,      30.573655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,64,      30.570165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,65,      30.401156
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,66,      30.724613
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,67,      30.977469
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,68,      30.358287
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,69,      29.946231
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,70,      30.454165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,71,      30.793712
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,72,      30.884471
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,73,      30.424736
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",256,74,      30.618834
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,0,      59.978492
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,1,      60.164920
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,2,      59.900431
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,3,      62.352266
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,4,      59.576245
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,5,      59.683025
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,6,      59.749194
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,7,      59.629205
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,8,      59.520987
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,9,      59.881692
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,10,      59.844883
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,11,      59.971381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,12,      60.264478
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,13,      59.950171
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,14,      59.549547
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,15,      59.633187
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,16,      59.825544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,17,      60.241649
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,18,      59.940323
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,19,      59.761015
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,20,      59.731906
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,21,      60.137231
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,22,      59.787264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,23,      59.988583
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,24,      60.025082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,25,      59.804065
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,26,      59.527367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,27,      59.884513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,28,      59.888103
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,29,      59.530058
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,30,      62.541485
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,31,      60.159511
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,32,      59.697315
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,33,      59.952583
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,34,      59.700335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,35,      59.648197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,36,      59.602437
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,37,      59.555667
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,38,      59.839894
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,39,      60.069741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,40,      59.992092
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,41,      59.796185
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,42,      59.755445
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,43,      59.639206
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,44,      59.955852
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,45,      60.261339
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,46,      59.918693
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,47,      59.919683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,48,      59.962992
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,49,      59.585806
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,50,      59.743655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,51,      59.612027
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,52,      60.125081
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,53,      60.091011
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,54,      59.683796
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,55,      59.942943
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,56,      59.489318
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,57,      59.907213
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,58,      60.164881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,59,      59.645906
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,60,      60.200280
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,61,      60.270269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,62,      59.882683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,63,      60.294499
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,64,      60.004312
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,65,      60.092071
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,66,      60.048691
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,67,      59.887843
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,68,      59.600317
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,69,      59.569847
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,70,      62.292327
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,71,      59.766075
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,72,      60.204060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,73,      60.122171
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",320,74,      59.933223
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,0,     124.863882
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,1,     124.516165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,2,     124.382847
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,3,     124.623844
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,4,     123.438297
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,5,     124.348476
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,6,     124.387276
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,7,     124.978560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,8,     124.396696
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,9,     124.873351
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,10,     124.445406
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,11,     124.445736
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,12,     124.180798
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,13,     124.983050
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,14,     125.125788
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,15,     124.385077
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,16,     124.161879
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,17,     124.329907
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,18,     124.149449
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,19,     124.848502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,20,     124.688633
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,21,     124.733192
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,22,     124.093660
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,23,     124.551395
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,24,     124.285427
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,25,     124.593164
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,26,     125.022119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,27,     124.248007
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,28,     124.113100
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,29,     124.735502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,30,     124.466786
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,31,     124.615244
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,32,     124.466066
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,33,     124.674353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,34,     124.983790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,35,     124.570144
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,36,     124.746212
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,37,     124.303548
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,38,     124.330677
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,39,     124.528745
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,40,     124.082430
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,41,     124.627134
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,42,     124.641733
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,43,     123.593545
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,44,     124.652654
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,45,     124.269278
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,46,     124.069100
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,47,     124.577034
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,48,     124.533305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,49,     124.539735
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,50,     124.863081
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,51,     124.071940
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,52,     124.484735
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,53,     124.886151
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,54,     124.160410
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,55,     124.363797
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,56,     124.373157
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,57,     124.346007
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,58,     124.713523
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,59,     123.407328
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,60,     124.148429
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,61,     124.798302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,62,     124.731233
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,63,     124.707313
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,64,     124.206589
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,65,     124.466235
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,66,     124.374177
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,67,     124.097300
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,68,     124.067500
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,69,     124.091180
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,70,     124.287257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,71,     124.464166
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,72,     124.298398
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,73,     123.708674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",384,74,     123.921291
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,0,     197.301047
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,1,     196.680324
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,2,     196.841963
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,3,     196.275529
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,4,     196.520895
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,5,     197.001810
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,6,     196.899501
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,7,     196.902091
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,8,     196.602155
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,9,     197.259098
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,10,     196.900582
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,11,     196.578545
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,12,     215.261370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,13,     219.629893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,14,     195.329379
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,15,     196.505696
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,16,     196.730284
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,17,     196.388028
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,18,     196.577835
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,19,     196.322937
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,20,     196.152240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,21,     196.909062
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,22,     196.326868
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,23,     196.576065
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,24,     196.038191
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,25,     196.075021
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,26,     196.302448
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,27,     196.304748
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,28,     196.195440
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,29,     196.749463
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,30,     196.719084
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,31,     196.951511
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,32,     196.395987
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,33,     196.403047
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,34,     196.570225
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,35,     197.464805
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,36,     196.984451
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,37,     196.310688
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,38,     196.394667
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,39,     196.620774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,40,     196.816112
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,41,     196.639894
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,42,     196.408827
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,43,     196.522746
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,44,     216.172440
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,45,     195.891223
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,46,     196.565435
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,47,     196.311188
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,48,     195.923093
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,49,     196.694644
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,50,     196.610124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,51,     196.667845
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,52,     196.631745
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,53,     196.305218
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,54,     196.208000
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,55,     196.630845
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,56,     196.355947
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,57,     196.799393
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,58,     197.097090
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,59,     196.360897
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,60,     196.326718
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,61,     196.590114
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,62,     196.809582
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,63,     196.581455
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,64,     196.759204
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,65,     196.716924
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,66,     196.502395
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,67,     196.576246
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,68,     196.295378
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,69,     196.876622
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,70,     196.439357
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,71,     196.168210
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,72,     197.111030
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,73,     196.560415
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",448,74,     196.589655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,0,     282.002548
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,1,     281.655443
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,2,     282.340615
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,3,     281.891140
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,4,     292.268956
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,5,     281.883390
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,6,     281.439035
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,7,     282.051399
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,8,     281.265257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,9,     281.994359
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,10,     281.793651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,11,     301.428046
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,12,     283.162116
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,13,     281.642343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,14,     282.294546
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,15,     282.521313
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,16,     282.392734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,17,     282.201176
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,18,     282.692881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,19,     282.099538
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,20,     282.223666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,21,     282.263256
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,22,     281.493594
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,23,     282.034079
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,24,     282.044018
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,25,     282.073039
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,26,     282.365125
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,27,     283.363894
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,28,     281.291936
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ns",512,29,     280.672633
