dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.062599
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,28,       0.340397
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,29,       0.312116
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,30,       0.347026
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,31,       0.302477
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,32,       0.320937
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,33,       0.370216
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,34,       0.334337
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,35,       0.305746
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,36,       0.344506
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,37,       0.298747
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,38,       0.297117
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,39,       0.312706
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,40,       0.291726
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,41,       0.291107
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,42,       0.298617
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,43,       0.289667
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,44,       0.296567
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,45,       0.297947
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,46,       0.296466
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,47,       0.303016
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,48,       0.365637
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,49,       0.310246
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,50,       0.338347
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,51,       0.340947
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,52,       0.299067
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,53,       0.345196
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,54,       0.297947
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,55,       0.334026
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,56,       0.303727
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,57,       0.348416
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,58,       0.335977
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,59,       0.342326
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,60,       0.314317
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,61,       0.294937
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,62,       0.301287
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,63,       0.301457
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,64,       0.294837
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,65,       0.299637
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,66,       0.292877
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,67,       0.304636
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,68,       0.298526
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,69,       0.302946
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,70,       0.341206
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,71,       0.306017
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,72,       0.335666
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,73,       0.304037
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,74,       0.307397
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,0,       2.735761
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,1,       2.153776
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,2,       2.104897
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,3,       2.152007
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,4,       2.196347
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,5,       2.221327
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,6,       2.115707
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,7,       2.174016
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,8,       2.177897
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,9,       2.119188
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,10,       2.208096
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,11,       2.097598
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,12,       2.112887
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,13,       2.197316
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,14,       2.234845
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,15,       2.152477
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,16,       2.151136
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,17,       2.160697
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,18,       2.163547
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,19,       2.184266
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,20,       2.081668
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,21,       2.102737
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,22,       2.178837
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,23,       2.212426
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,24,       2.157616
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,25,       2.101648
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,26,       2.157307
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,27,       2.177826
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,28,       2.154436
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,29,       2.101507
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,30,       2.111967
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,31,       2.207927
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,32,       2.202756
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,33,       2.145287
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,34,       2.160336
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,35,       2.175276
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,36,       2.181876
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,37,       2.200196
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,38,       2.129267
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,39,       2.163237
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,40,       2.159697
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,41,       2.178396
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,42,       2.161617
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,43,       2.114987
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,44,       2.117407
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,45,       2.212846
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,46,       2.174017
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,47,       2.099267
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,48,       2.129657
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,49,       2.166876
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,50,       2.156807
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,51,       2.200396
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,52,       2.089188
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,53,       2.112107
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,54,       2.211866
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,55,       2.260205
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,56,       2.160686
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,57,       2.195126
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,58,       2.157616
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,59,       2.171956
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,60,       2.215076
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,61,       2.083687
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,62,       2.083208
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,63,       2.172517
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,64,       2.205626
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,65,       2.200665
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,66,       2.115767
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,67,       2.166007
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,68,       2.189486
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,69,       2.179896
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,70,       2.097097
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,71,       2.123746
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,72,       2.194746
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,73,       2.198276
3,float,uniform,PoisFFT,"P | P | P | P | P | P",128,74,       2.161387
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,0,       7.327181
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,1,       7.202643
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,2,       7.460769
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,3,       7.213952
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,4,       7.319591
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,5,       7.166333
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,6,       6.637338
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,7,       7.107784
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,8,       6.438500
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,9,       6.412911
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,10,       7.130393
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,11,       7.056123
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,12,       7.121533
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,13,       7.222762
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,14,       6.375922
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,15,       6.754237
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,16,       6.577429
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,17,       6.411810
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,18,       6.533899
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,19,       6.485829
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,20,       6.444070
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,21,       7.061654
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,22,       6.499219
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,23,       6.844396
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,24,       7.234572
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,25,       7.585558
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,26,       7.096523
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,27,       6.610619
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,28,       6.969915
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,29,       6.638638
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,30,       6.798416
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,31,       7.099583
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,32,       7.224282
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,33,       6.643279
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,34,       6.946765
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,35,       6.679828
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,36,       6.796256
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,37,       7.007334
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,38,       6.615638
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,39,       6.607848
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,40,       6.634018
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,41,       7.117973
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,42,       6.704757
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,43,       7.192402
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,44,       6.639758
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,45,       6.968114
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,46,       7.173772
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,47,       6.574719
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,48,       7.284981
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,49,       6.653789
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,50,       6.634078
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,51,       7.169633
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,52,       7.233592
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,53,       6.582439
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,54,       7.025613
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,55,       6.598669
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,56,       6.787787
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,57,       6.761827
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,58,       6.705408
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,59,       6.751347
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,60,       7.029284
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,61,       7.073084
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,62,       6.994894
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,63,       6.918595
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,64,       6.626128
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,65,       7.116333
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,66,       6.612309
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,67,       6.697547
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,68,       6.754117
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,69,       6.571958
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,70,       7.056244
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,71,       6.595149
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,72,       6.666688
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,73,       6.660008
3,float,uniform,PoisFFT,"P | P | P | P | P | P",192,74,       6.557039
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,0,      17.071245
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,1,      17.332203
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,2,      17.181084
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,3,      16.934267
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,4,      17.181225
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,5,      17.075235
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,6,      17.022296
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,7,      16.987476
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,8,      17.127575
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,9,      17.045765
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,10,      17.147094
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,11,      17.218864
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,12,      17.148965
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,13,      16.937297
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,14,      17.151754
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,15,      17.115035
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,16,      17.099875
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,17,      16.939377
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,18,      17.276593
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,19,      17.175724
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,20,      17.122155
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,21,      17.177784
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,22,      17.091796
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,23,      17.118045
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,24,      17.168845
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,25,      17.127435
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,26,      17.057576
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,27,      17.111445
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,28,      17.180274
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,29,      17.198723
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,30,      16.930717
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,31,      17.199234
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,32,      17.041056
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,33,      17.192014
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,34,      17.158924
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,35,      17.167364
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,36,      17.115495
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,37,      17.080816
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,38,      16.928387
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,39,      17.145525
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,40,      17.100246
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,41,      17.310753
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,42,      17.236593
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,43,      16.912897
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,44,      17.159335
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,45,      17.087576
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,46,      17.028456
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,47,      17.106486
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,48,      16.764859
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,49,      16.957967
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,50,      16.950227
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,51,      17.086315
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,52,      17.264864
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,53,      17.097105
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,54,      17.151304
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,55,      17.216373
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,56,      17.109605
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,57,      17.306242
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,58,      17.225394
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,59,      17.103745
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,60,      17.046156
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,61,      17.050235
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,62,      17.161114
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,63,      16.942217
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,64,      17.170815
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,65,      17.236423
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,66,      17.034906
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,67,      17.312533
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,68,      17.181314
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,69,      17.339802
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,70,      17.090945
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,71,      17.259884
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,72,      17.261453
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,73,      17.008146
3,float,uniform,PoisFFT,"P | P | P | P | P | P",256,74,      17.018706
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,0,      33.715935
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,1,      33.642116
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,2,      33.815644
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,3,      33.564046
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,4,      33.789194
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,5,      33.758325
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,6,      33.703656
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,7,      33.657715
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,8,      33.616426
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,9,      33.553067
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,10,      33.903733
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,11,      33.629616
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,12,      33.799014
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,13,      33.950912
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,14,      33.700185
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,15,      34.104232
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,16,      33.688926
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,17,      33.797265
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,18,      33.886284
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,19,      34.105781
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,20,      33.654056
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,21,      33.822065
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,22,      33.740085
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,23,      33.799004
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,24,      33.527888
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,25,      33.785845
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,26,      34.124391
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,27,      33.633886
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,28,      33.540917
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,29,      33.862214
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,30,      33.801775
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,31,      33.693336
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,32,      33.713356
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,33,      33.844303
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,34,      33.358289
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,35,      33.700566
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,36,      33.606047
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,37,      33.681836
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,38,      33.660866
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,39,      33.489477
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,40,      34.063112
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,41,      33.935383
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,42,      33.650296
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,43,      33.725605
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,44,      33.658296
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,45,      33.935343
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,46,      33.745965
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,47,      33.828524
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,48,      33.506937
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,49,      33.798254
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,50,      33.636846
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,51,      33.749225
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,52,      33.745465
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,53,      33.527907
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,54,      33.392619
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,55,      33.795014
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,56,      33.633706
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,57,      33.731226
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,58,      33.723686
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,59,      34.000813
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,60,      33.519977
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,61,      34.232390
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,62,      33.670506
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,63,      34.683135
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,64,      34.090281
