dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      16.797513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,30,      17.609954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,31,      17.667754
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,32,      17.652694
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,33,      17.630404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,34,      17.618514
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,35,      17.614615
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,36,      17.696314
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,37,      17.579844
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,38,      17.592545
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,39,      17.618354
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,40,      17.641584
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,41,      17.593494
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,42,      17.570685
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,43,      17.629914
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,44,      17.630724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,45,      17.558735
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,46,      17.604114
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,47,      17.618594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,48,      17.645164
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,49,      17.572404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,50,      17.579594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,51,      17.638404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,52,      17.626734
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,53,      16.615505
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,54,      17.629934
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,55,      17.650063
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,56,      17.608814
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,57,      17.612804
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,58,      17.619454
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,59,      17.661794
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,60,      17.712163
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,61,      16.347448
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,62,      17.697733
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,63,      17.746553
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,64,      17.737932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,65,      17.704632
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,66,      17.688403
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,67,      17.763333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,68,      17.692934
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,69,      17.695534
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,70,      17.703112
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,71,      17.750403
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,72,      17.708982
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,73,      17.704813
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,74,      17.686614
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,0,      33.285720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,1,      33.162521
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,2,      33.106781
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,3,      33.267679
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,4,       9.308246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,5,       9.844501
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,6,       9.282247
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,7,       9.280417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,8,       9.320017
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,9,       9.894450
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,10,       9.381395
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,11,       9.324286
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,12,      10.208826
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,13,       9.384445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,14,       9.500024
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,15,       9.310267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,16,       9.267067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,17,       9.335216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,18,       9.327417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,19,       9.260947
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,20,       9.328087
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,21,       9.241037
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,22,       9.295947
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,23,       9.260837
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,24,       9.238617
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,25,       9.871520
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,26,       9.324186
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,27,       9.306877
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,28,       9.299746
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,29,       9.319066
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,30,       9.264326
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,31,       9.281836
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,32,       9.289316
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,33,       9.267677
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,34,      10.138617
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,35,       9.439285
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,36,       9.279966
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,37,       9.328637
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,38,       9.308476
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,39,       9.259987
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,40,       9.436835
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,41,       9.298177
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,42,       9.366546
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,43,       9.290187
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,44,       9.344686
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,45,       9.714492
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,46,       9.321306
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,47,       9.286626
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,48,       9.303407
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,49,       9.360406
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,50,       9.437405
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,51,       9.273926
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,52,       9.308526
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,53,       9.302676
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,54,       9.313366
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,55,       9.292687
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,56,       9.264536
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,57,       9.366805
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,58,       9.844721
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,59,       9.398926
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,60,      10.392305
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,61,       9.345866
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,62,       9.328956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,63,       9.269487
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,64,       9.281586
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,65,       9.324956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,66,       9.325076
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,67,       9.255717
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,68,       9.300137
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,69,       9.328226
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,70,       9.256957
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,71,       9.322946
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,72,       9.290986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,73,       9.314067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",128,74,       9.286807
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,0,      14.352210
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,1,      14.040323
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,2,      14.137903
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,3,      13.841446
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,4,      14.468599
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,5,      13.884466
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,6,      14.154252
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,7,      14.270021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,8,      13.938685
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,9,      13.956495
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,10,      13.889216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,11,      14.317061
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,12,      14.076544
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,13,      14.286732
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,14,      14.141003
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,15,      13.960364
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,16,      14.321241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,17,      14.316651
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,18,      13.873606
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,19,      14.402579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,20,      14.133513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,21,      13.967405
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,22,      14.301381
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,23,      14.088654
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,24,      14.386180
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,25,      13.967835
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,26,      14.227221
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,27,      14.086314
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,28,      14.129062
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,29,      14.276982
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,30,      14.241511
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,31,      14.272971
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,32,      14.324400
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,33,      13.913825
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,34,      13.975255
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,35,      13.941615
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,36,      14.277942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,37,      14.286452
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,38,      14.500018
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,39,      14.253662
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,40,      14.341710
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,41,      14.043183
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,42,      14.300951
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,43,      14.457899
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,44,      14.216142
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,45,      14.340731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,46,      14.426139
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,47,      13.985904
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,48,      13.953825
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,49,      14.307600
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,50,      14.262871
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,51,      14.237252
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,52,      14.330890
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,53,      14.000444
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,54,      14.336330
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,55,      14.005614
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,56,      14.081923
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,57,      14.095543
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,58,      14.333831
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,59,      14.190333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,60,      13.986555
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,61,      13.980755
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,62,      14.191102
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,63,      14.301731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,64,      14.482549
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,65,      14.061963
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,66,      14.045474
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,67,      14.352100
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,68,      14.469109
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,69,      14.417460
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,70,      14.126413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,71,      14.445469
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,72,      13.979854
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,73,      13.953224
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",192,74,      13.909595
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,0,      34.100411
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,1,      34.819503
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,2,      34.724663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,3,      34.351317
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,4,      34.602744
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,5,      34.451597
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,6,      34.756903
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,7,      34.525627
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,8,      34.587915
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,9,      34.545176
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,10,      34.600286
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,11,      34.715764
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,12,      34.363218
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,13,      35.026960
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,14,      34.638635
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,15,      34.362977
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,16,      34.288349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,17,      34.333408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,18,      34.652264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,19,      34.563986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,20,      34.912852
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,21,      34.206249
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,22,      34.631105
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,23,      34.476977
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,24,      34.245229
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,25,      34.627175
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,26,      34.796683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,27,      34.784513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,28,      34.293248
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,29,      34.439656
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,30,      34.871222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,31,      34.679984
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,32,      34.702314
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,33,      34.705884
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,34,      34.887111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,35,      34.424027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,36,      34.855352
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,37,      34.591285
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,38,      34.304298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,39,      34.259059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,40,      34.724283
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,41,      34.465976
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,42,      34.313088
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,43,      34.342848
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,44,      34.558266
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,45,      34.487106
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,46,      34.216340
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,47,      34.469327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,48,      34.506956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,49,      34.317128
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,50,      34.207849
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,51,      34.649265
