dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.801940
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,61,       0.634728
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,62,       0.628229
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,63,       0.631369
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,64,       0.619279
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,65,       0.618419
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,66,       0.622988
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,67,       0.636889
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,68,       0.675077
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,69,       0.627798
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,70,       0.636788
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,71,       0.615339
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,72,       0.623649
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,73,       0.626619
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,74,       0.634398
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,0,       3.936134
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,1,       3.748483
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,2,       3.739243
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,3,       3.718865
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,4,       3.706725
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,5,       3.614570
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,6,       3.679507
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,7,       3.761022
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,8,       3.708525
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,9,       3.643719
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,10,       3.697206
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,11,       3.634918
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,12,       3.615800
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,13,       3.613670
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,14,       3.683016
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,15,       3.705976
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,16,       3.662567
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,17,       3.681357
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,18,       3.646168
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,19,       3.643988
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,20,       3.618009
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,21,       3.706725
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,22,       3.690665
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,23,       3.611810
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,24,       3.677157
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,25,       3.625400
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,26,       3.714214
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,27,       3.704276
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,28,       3.702135
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,29,       3.672427
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,30,       3.686767
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,31,       3.678267
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,32,       3.625089
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,33,       3.691266
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,34,       3.628899
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,35,       3.749893
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,36,       3.690176
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,37,       3.664197
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,38,       3.676577
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,39,       3.619670
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,40,       3.684207
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,41,       3.695766
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,42,       3.695556
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,43,       3.678377
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,44,       3.690345
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,45,       3.668677
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,46,       3.636918
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,47,       3.667897
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,48,       3.630359
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,49,       3.693266
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,50,       3.697866
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,51,       3.724144
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,52,       3.653518
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,53,       3.633509
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,54,       3.719354
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,55,       3.684107
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,56,       3.691226
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,57,       3.739213
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,58,       3.713525
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,59,       3.685106
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,60,       3.657867
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,61,       3.679017
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,62,       3.682906
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,63,       3.733864
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,64,       3.721705
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,65,       3.684946
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,66,       3.665377
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,67,       3.635269
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,68,       3.665668
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,69,       3.672417
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,70,       3.701895
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,71,       3.669867
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,72,       3.687967
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,73,       3.683466
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,74,       3.646508
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,0,      11.453129
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,1,      11.681518
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,2,      11.866518
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,3,      11.313446
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,4,      11.251129
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,5,      11.236810
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,6,      11.623220
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,7,      11.280437
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,8,      11.326836
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,9,      11.689437
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,10,      11.572044
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,11,      11.292937
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,12,      11.345895
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,      11.253769
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,      11.578712
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,      11.548125
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,      11.781172
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,      11.285588
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,      11.316656
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,      11.903257
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,20,      11.349684
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,21,      11.312016
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,22,      11.299976
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,23,      11.303397
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,24,      11.314666
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,25,      11.499077
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,26,      11.606721
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,27,      11.673829
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,28,      11.414001
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,29,      11.634440
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,30,      11.343565
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,31,      11.235810
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,32,      11.300386
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,      11.625980
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,      11.270118
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,      11.512086
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,      11.281848
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,      11.586423
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,      11.269828
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,      11.592422
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,      11.311666
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,      11.279218
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,      11.509016
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,      11.550684
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,      11.841490
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,      11.286948
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,      11.320625
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,      11.401302
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,      11.291967
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,      11.901647
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,      11.306247
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,      11.315056
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,      11.810521
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,      11.376412
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,      11.778062
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,      11.337595
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,      11.280208
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,      11.256130
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,      11.277778
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,      11.470638
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,      11.274088
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,      11.437219
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,      11.431340
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,      11.464469
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,      11.491617
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,      11.426191
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,      11.693327
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,      11.295317
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,      11.284028
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,      11.264388
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,      11.340174
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,      11.312765
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,      11.524496
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,      11.289757
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,      11.300457
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      28.862502
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      28.528337
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      28.553689
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      28.448231
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      28.470970
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      28.512710
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,     112.376208
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      28.550950
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      28.475741
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      28.619999
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      28.518799
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      28.643869
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      28.533940
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      28.578989
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      28.626528
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      28.423631
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      28.493591
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      28.460690
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      28.486180
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      28.500810
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,      28.562179
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,      28.673468
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,      28.556359
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,      28.406141
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,      28.518610
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,      28.517730
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,      28.460540
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,      28.525209
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,      28.499240
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,      28.622649
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,      28.493681
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,      28.595379
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,      28.520999
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,      28.623499
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,      28.517720
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,      28.428821
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,      28.431190
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,      28.468810
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,      28.613599
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,      28.535370
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,      28.466510
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,      28.544020
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,      28.537329
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,      28.445131
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,      28.694127
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,      28.437950
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,      28.526779
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,      28.528420
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,      28.392031
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,      28.565369
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,      28.509370
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,      28.510950
