dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"P | P | P | P",384,32,       1.524453
2,double,uniform,PoisFFT,"P | P | P | P",384,33,       1.538823
2,double,uniform,PoisFFT,"P | P | P | P",384,34,       1.532153
2,double,uniform,PoisFFT,"P | P | P | P",384,35,       1.530794
2,double,uniform,PoisFFT,"P | P | P | P",384,36,       1.525774
2,double,uniform,PoisFFT,"P | P | P | P",384,37,       1.528603
2,double,uniform,PoisFFT,"P | P | P | P",384,38,       1.531144
2,double,uniform,PoisFFT,"P | P | P | P",384,39,       1.532163
2,double,uniform,PoisFFT,"P | P | P | P",384,40,       1.522344
2,double,uniform,PoisFFT,"P | P | P | P",384,41,       1.531164
2,double,uniform,PoisFFT,"P | P | P | P",384,42,       1.532423
2,double,uniform,PoisFFT,"P | P | P | P",384,43,       1.533423
2,double,uniform,PoisFFT,"P | P | P | P",384,44,       1.535253
2,double,uniform,PoisFFT,"P | P | P | P",384,45,       1.539533
2,double,uniform,PoisFFT,"P | P | P | P",384,46,       1.537594
2,double,uniform,PoisFFT,"P | P | P | P",384,47,       1.539163
2,double,uniform,PoisFFT,"P | P | P | P",384,48,       1.524794
2,double,uniform,PoisFFT,"P | P | P | P",384,49,       1.529183
2,double,uniform,PoisFFT,"P | P | P | P",384,50,       1.533143
2,double,uniform,PoisFFT,"P | P | P | P",384,51,       1.526773
2,double,uniform,PoisFFT,"P | P | P | P",384,52,       1.533673
2,double,uniform,PoisFFT,"P | P | P | P",384,53,       1.528833
2,double,uniform,PoisFFT,"P | P | P | P",384,54,       1.525544
2,double,uniform,PoisFFT,"P | P | P | P",384,55,       1.531223
2,double,uniform,PoisFFT,"P | P | P | P",384,56,       1.537073
2,double,uniform,PoisFFT,"P | P | P | P",384,57,       1.539213
2,double,uniform,PoisFFT,"P | P | P | P",384,58,       1.533694
2,double,uniform,PoisFFT,"P | P | P | P",384,59,       1.535213
2,double,uniform,PoisFFT,"P | P | P | P",384,60,       1.529273
2,double,uniform,PoisFFT,"P | P | P | P",384,61,       1.530324
2,double,uniform,PoisFFT,"P | P | P | P",384,62,       1.527793
2,double,uniform,PoisFFT,"P | P | P | P",384,63,       1.525903
2,double,uniform,PoisFFT,"P | P | P | P",384,64,       1.529623
2,double,uniform,PoisFFT,"P | P | P | P",384,65,       1.531084
2,double,uniform,PoisFFT,"P | P | P | P",384,66,       1.529833
2,double,uniform,PoisFFT,"P | P | P | P",384,67,       1.530053
2,double,uniform,PoisFFT,"P | P | P | P",384,68,       1.528124
2,double,uniform,PoisFFT,"P | P | P | P",384,69,       1.530523
2,double,uniform,PoisFFT,"P | P | P | P",384,70,       1.524823
2,double,uniform,PoisFFT,"P | P | P | P",384,71,       1.529024
2,double,uniform,PoisFFT,"P | P | P | P",384,72,       1.540224
2,double,uniform,PoisFFT,"P | P | P | P",384,73,       1.536863
2,double,uniform,PoisFFT,"P | P | P | P",384,74,       1.535194
2,double,uniform,PoisFFT,"P | P | P | P",448,0,       2.197526
2,double,uniform,PoisFFT,"P | P | P | P",448,1,       2.215706
2,double,uniform,PoisFFT,"P | P | P | P",448,2,       2.170037
2,double,uniform,PoisFFT,"P | P | P | P",448,3,       2.179636
2,double,uniform,PoisFFT,"P | P | P | P",448,4,       2.176606
2,double,uniform,PoisFFT,"P | P | P | P",448,5,       2.178877
2,double,uniform,PoisFFT,"P | P | P | P",448,6,       2.184506
2,double,uniform,PoisFFT,"P | P | P | P",448,7,       2.175096
2,double,uniform,PoisFFT,"P | P | P | P",448,8,       2.159946
2,double,uniform,PoisFFT,"P | P | P | P",448,9,       2.169177
2,double,uniform,PoisFFT,"P | P | P | P",448,10,       2.168666
2,double,uniform,PoisFFT,"P | P | P | P",448,11,       2.166457
2,double,uniform,PoisFFT,"P | P | P | P",448,12,       2.175386
2,double,uniform,PoisFFT,"P | P | P | P",448,13,       2.174977
2,double,uniform,PoisFFT,"P | P | P | P",448,14,       2.167726
2,double,uniform,PoisFFT,"P | P | P | P",448,15,       2.207866
2,double,uniform,PoisFFT,"P | P | P | P",448,16,       2.175357
2,double,uniform,PoisFFT,"P | P | P | P",448,17,       2.166417
2,double,uniform,PoisFFT,"P | P | P | P",448,18,       2.160767
2,double,uniform,PoisFFT,"P | P | P | P",448,19,       2.163907
2,double,uniform,PoisFFT,"P | P | P | P",448,20,       2.176636
2,double,uniform,PoisFFT,"P | P | P | P",448,21,       2.239636
2,double,uniform,PoisFFT,"P | P | P | P",448,22,       2.170846
2,double,uniform,PoisFFT,"P | P | P | P",448,23,       2.184336
2,double,uniform,PoisFFT,"P | P | P | P",448,24,       2.179087
2,double,uniform,PoisFFT,"P | P | P | P",448,25,       2.171806
2,double,uniform,PoisFFT,"P | P | P | P",448,26,       2.173156
2,double,uniform,PoisFFT,"P | P | P | P",448,27,       2.182527
2,double,uniform,PoisFFT,"P | P | P | P",448,28,       2.165857
2,double,uniform,PoisFFT,"P | P | P | P",448,29,       2.175246
2,double,uniform,PoisFFT,"P | P | P | P",448,30,       2.172197
2,double,uniform,PoisFFT,"P | P | P | P",448,31,       2.172967
2,double,uniform,PoisFFT,"P | P | P | P",448,32,       2.181236
2,double,uniform,PoisFFT,"P | P | P | P",448,33,       2.167077
2,double,uniform,PoisFFT,"P | P | P | P",448,34,       2.172076
2,double,uniform,PoisFFT,"P | P | P | P",448,35,       2.184926
2,double,uniform,PoisFFT,"P | P | P | P",448,36,       2.208726
2,double,uniform,PoisFFT,"P | P | P | P",448,37,       2.193726
2,double,uniform,PoisFFT,"P | P | P | P",448,38,       2.170036
2,double,uniform,PoisFFT,"P | P | P | P",448,39,       2.167747
2,double,uniform,PoisFFT,"P | P | P | P",448,40,       2.175616
2,double,uniform,PoisFFT,"P | P | P | P",448,41,       2.202746
2,double,uniform,PoisFFT,"P | P | P | P",448,42,       2.210046
2,double,uniform,PoisFFT,"P | P | P | P",448,43,       2.171516
2,double,uniform,PoisFFT,"P | P | P | P",448,44,       2.205786
2,double,uniform,PoisFFT,"P | P | P | P",448,45,       2.168236
2,double,uniform,PoisFFT,"P | P | P | P",448,46,       2.160656
2,double,uniform,PoisFFT,"P | P | P | P",448,47,       2.165267
2,double,uniform,PoisFFT,"P | P | P | P",448,48,       2.165027
2,double,uniform,PoisFFT,"P | P | P | P",448,49,       2.173657
2,double,uniform,PoisFFT,"P | P | P | P",448,50,       2.216556
2,double,uniform,PoisFFT,"P | P | P | P",448,51,       2.170146
2,double,uniform,PoisFFT,"P | P | P | P",448,52,       2.168066
2,double,uniform,PoisFFT,"P | P | P | P",448,53,       2.170986
2,double,uniform,PoisFFT,"P | P | P | P",448,54,       2.180556
2,double,uniform,PoisFFT,"P | P | P | P",448,55,       2.177126
2,double,uniform,PoisFFT,"P | P | P | P",448,56,       2.186746
2,double,uniform,PoisFFT,"P | P | P | P",448,57,       2.171447
2,double,uniform,PoisFFT,"P | P | P | P",448,58,       2.166286
2,double,uniform,PoisFFT,"P | P | P | P",448,59,       2.170907
2,double,uniform,PoisFFT,"P | P | P | P",448,60,       2.163076
2,double,uniform,PoisFFT,"P | P | P | P",448,61,       2.168036
2,double,uniform,PoisFFT,"P | P | P | P",448,62,       2.188326
2,double,uniform,PoisFFT,"P | P | P | P",448,63,       2.180057
2,double,uniform,PoisFFT,"P | P | P | P",448,64,       2.202556
2,double,uniform,PoisFFT,"P | P | P | P",448,65,       2.169996
2,double,uniform,PoisFFT,"P | P | P | P",448,66,       2.181366
2,double,uniform,PoisFFT,"P | P | P | P",448,67,       2.173796
2,double,uniform,PoisFFT,"P | P | P | P",448,68,       2.179156
2,double,uniform,PoisFFT,"P | P | P | P",448,69,       2.172507
2,double,uniform,PoisFFT,"P | P | P | P",448,70,       2.170596
2,double,uniform,PoisFFT,"P | P | P | P",448,71,       2.174456
2,double,uniform,PoisFFT,"P | P | P | P",448,72,       2.173016
2,double,uniform,PoisFFT,"P | P | P | P",448,73,       2.179546
2,double,uniform,PoisFFT,"P | P | P | P",448,74,       2.172967
2,double,uniform,PoisFFT,"P | P | P | P",512,0,       2.851649
2,double,uniform,PoisFFT,"P | P | P | P",512,1,       2.860689
2,double,uniform,PoisFFT,"P | P | P | P",512,2,       2.848469
2,double,uniform,PoisFFT,"P | P | P | P",512,3,       2.889678
2,double,uniform,PoisFFT,"P | P | P | P",512,4,       2.847319
2,double,uniform,PoisFFT,"P | P | P | P",512,5,       2.858438
2,double,uniform,PoisFFT,"P | P | P | P",512,6,       2.859689
2,double,uniform,PoisFFT,"P | P | P | P",512,7,       2.856719
2,double,uniform,PoisFFT,"P | P | P | P",512,8,       2.892609
2,double,uniform,PoisFFT,"P | P | P | P",512,9,       2.851869
2,double,uniform,PoisFFT,"P | P | P | P",512,10,       2.851069
2,double,uniform,PoisFFT,"P | P | P | P",512,11,       2.859599
2,double,uniform,PoisFFT,"P | P | P | P",512,12,       2.879228
2,double,uniform,PoisFFT,"P | P | P | P",512,13,       2.856398
2,double,uniform,PoisFFT,"P | P | P | P",512,14,       2.868078
2,double,uniform,PoisFFT,"P | P | P | P",512,15,       2.865638
2,double,uniform,PoisFFT,"P | P | P | P",512,16,       2.860719
2,double,uniform,PoisFFT,"P | P | P | P",512,17,       2.855989
2,double,uniform,PoisFFT,"P | P | P | P",512,18,       2.846858
2,double,uniform,PoisFFT,"P | P | P | P",512,19,       2.849939
2,double,uniform,PoisFFT,"P | P | P | P",512,20,       2.848729
2,double,uniform,PoisFFT,"P | P | P | P",512,21,       2.860829
2,double,uniform,PoisFFT,"P | P | P | P",512,22,       2.859039
2,double,uniform,PoisFFT,"P | P | P | P",512,23,       2.880899
2,double,uniform,PoisFFT,"P | P | P | P",512,24,       2.851838
2,double,uniform,PoisFFT,"P | P | P | P",512,25,       2.850809
2,double,uniform,PoisFFT,"P | P | P | P",512,26,       2.844329
2,double,uniform,PoisFFT,"P | P | P | P",512,27,       2.892638
2,double,uniform,PoisFFT,"P | P | P | P",512,28,       2.876249
2,double,uniform,PoisFFT,"P | P | P | P",512,29,       2.875728
2,double,uniform,PoisFFT,"P | P | P | P",512,30,       2.858719
2,double,uniform,PoisFFT,"P | P | P | P",512,31,       2.870489
2,double,uniform,PoisFFT,"P | P | P | P",512,32,       2.892999
2,double,uniform,PoisFFT,"P | P | P | P",512,33,       2.850229
2,double,uniform,PoisFFT,"P | P | P | P",512,34,       2.880429
2,double,uniform,PoisFFT,"P | P | P | P",512,35,       2.855428
2,double,uniform,PoisFFT,"P | P | P | P",512,36,       2.855809
2,double,uniform,PoisFFT,"P | P | P | P",512,37,       2.852669
2,double,uniform,PoisFFT,"P | P | P | P",512,38,       2.853409
2,double,uniform,PoisFFT,"P | P | P | P",512,39,       2.890668
2,double,uniform,PoisFFT,"P | P | P | P",512,40,       2.839319
2,double,uniform,PoisFFT,"P | P | P | P",512,41,       2.844459
2,double,uniform,PoisFFT,"P | P | P | P",512,42,       2.859469
2,double,uniform,PoisFFT,"P | P | P | P",512,43,       2.942528
2,double,uniform,PoisFFT,"P | P | P | P",512,44,       2.864399
2,double,uniform,PoisFFT,"P | P | P | P",512,45,       2.881419
2,double,uniform,PoisFFT,"P | P | P | P",512,46,       2.852079
2,double,uniform,PoisFFT,"P | P | P | P",512,47,       2.857659
2,double,uniform,PoisFFT,"P | P | P | P",512,48,       2.868229
2,double,uniform,PoisFFT,"P | P | P | P",512,49,       2.855969
2,double,uniform,PoisFFT,"P | P | P | P",512,50,       2.855459
2,double,uniform,PoisFFT,"P | P | P | P",512,51,       2.839419
2,double,uniform,PoisFFT,"P | P | P | P",512,52,       2.864169
2,double,uniform,PoisFFT,"P | P | P | P",512,53,       2.850519
2,double,uniform,PoisFFT,"P | P | P | P",512,54,       2.892398
2,double,uniform,PoisFFT,"P | P | P | P",512,55,       2.862919
2,double,uniform,PoisFFT,"P | P | P | P",512,56,       2.850509
2,double,uniform,PoisFFT,"P | P | P | P",512,57,       2.847989
2,double,uniform,PoisFFT,"P | P | P | P",512,58,       2.852649
2,double,uniform,PoisFFT,"P | P | P | P",512,59,       2.932898
2,double,uniform,PoisFFT,"P | P | P | P",512,60,       2.881128
2,double,uniform,PoisFFT,"P | P | P | P",512,61,       2.855339
2,double,uniform,PoisFFT,"P | P | P | P",512,62,       2.858029
2,double,uniform,PoisFFT,"P | P | P | P",512,63,       2.869089
2,double,uniform,PoisFFT,"P | P | P | P",512,64,       2.850309
2,double,uniform,PoisFFT,"P | P | P | P",512,65,       2.855149
2,double,uniform,PoisFFT,"P | P | P | P",512,66,       2.853320
2,double,uniform,PoisFFT,"P | P | P | P",512,67,       2.853319
2,double,uniform,PoisFFT,"P | P | P | P",512,68,       2.855838
2,double,uniform,PoisFFT,"P | P | P | P",512,69,       2.861129
2,double,uniform,PoisFFT,"P | P | P | P",512,70,       2.894058
2,double,uniform,PoisFFT,"P | P | P | P",512,71,       2.843250
2,double,uniform,PoisFFT,"P | P | P | P",512,72,       2.847499
2,double,uniform,PoisFFT,"P | P | P | P",512,73,       2.861579
2,double,uniform,PoisFFT,"P | P | P | P",512,74,       2.930429
