dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.381775
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,30,      47.150462
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,31,      46.527519
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,32,      46.515228
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,33,      46.474769
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,34,      46.517699
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,35,      46.544529
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,36,      46.781456
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,37,      46.718417
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,38,      46.615477
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,39,      46.714867
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,40,      46.634857
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,41,      46.837485
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,42,      46.751817
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,43,      46.496989
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,44,      46.910865
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,45,      46.547759
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,46,      46.699077
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,47,      46.407080
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,48,      46.806115
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,49,      47.321310
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,50,      46.430460
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,51,      46.517969
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,52,      46.707647
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,53,      46.564598
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,54,      46.462069
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,55,      46.578329
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,56,      46.622438
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,57,      46.631637
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,58,      46.921954
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,59,      46.580588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,60,      46.597558
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,61,      46.624117
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,62,      46.876805
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,63,      46.547098
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,64,      46.409181
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,65,      46.279461
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,66,      46.614548
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,67,      46.503569
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,68,      46.835215
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,69,      47.219151
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,70,      46.833776
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,71,      46.932954
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,72,      46.873415
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,73,      47.758055
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,74,      46.442010
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,0,      90.432897
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,1,      89.977151
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,2,      89.532837
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,3,      89.934213
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,4,      89.982752
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,5,      90.441046
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,6,      89.813843
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,7,      90.078641
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,8,      90.176030
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,9,      90.655895
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,10,      90.159810
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,11,      90.168429
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,12,      90.160339
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,13,      90.373177
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,14,      89.567826
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,15,      90.632744
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,16,      90.295469
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,17,      90.268988
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,18,      90.165050
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,19,      90.277438
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,20,      90.156870
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,21,      90.341558
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,22,      90.338447
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,23,      90.062661
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,24,      89.884104
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,25,      89.812644
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,26,      90.392717
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,27,      90.278568
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,28,      90.333678
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,29,      90.086131
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,30,      90.112110
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,31,      89.961732
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,32,      90.193149
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,33,      90.117140
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,34,      89.600496
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,35,      89.125132
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,36,      89.591966
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,37,      89.977532
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,38,      90.345058
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,39,      90.029931
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,40,      89.953012
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,41,      90.170320
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,42,      90.292589
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,43,      89.783134
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,44,      90.113070
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,45,      90.376117
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,46,      89.974542
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,47,      90.219570
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,48,      89.626386
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,49,      90.368537
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,50,      89.782775
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,51,      90.577275
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,52,      89.859243
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,53,      90.284939
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,54,      89.430428
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,55,      90.358367
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,56,      89.624566
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,57,      89.872683
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,58,      89.650756
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,59,      90.272368
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,60,      89.801634
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,61,      89.978642
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,62,      90.639874
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,63,      90.391698
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,64,      89.921602
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,65,      90.557955
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,66,      90.274628
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,67,      89.727854
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,68,      90.260349
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,69,      90.052001
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,70,      90.272779
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,71,      89.807464
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,72,      90.233780
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,73,      90.738204
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,74,      90.107701
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,0,     168.871297
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,1,     169.284103
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,2,     168.881728
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,3,     169.186044
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,4,     169.191175
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,5,     169.299353
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,6,     169.206384
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,7,     169.772578
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,8,     169.358002
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,9,     170.336582
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,10,     169.267743
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,11,     169.558570
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,12,     168.724959
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,13,     169.925666
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,14,     169.215584
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,15,     168.670820
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,16,     168.773799
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,17,     169.471641
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,18,     168.230525
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,     170.897545
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,20,     168.647220
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,21,     168.593031
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,22,     169.475061
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,23,     169.451822
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,24,     169.839987
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,25,     169.580920
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,26,     169.549220
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,27,     170.209673
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,28,     169.646049
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,29,     169.396632
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,30,     170.926865
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,31,     169.464511
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,32,     168.809668
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,33,     168.246325
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,34,     169.337742
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,35,     168.282165
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,36,     168.976177
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,37,     169.350213
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,38,     169.599920
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,39,     168.333064
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,40,     169.409942
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,41,     169.337633
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,42,     169.541810
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,43,     169.395332
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,44,     169.578210
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,45,     169.319423
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,46,     168.451492
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,47,     169.129715
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,48,     170.513200
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,49,     168.324704
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,50,     170.173063
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,51,     169.723028
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,52,     169.746298
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,53,     169.545731
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,54,     170.337591
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,55,     169.165834
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,56,     170.421640
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,57,     168.964867
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,58,     169.398052
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,59,     169.292283
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,60,     169.457382
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,61,     169.575129
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,62,     168.931987
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,63,     169.809568
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,64,     170.243713
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,65,     169.540391
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,66,     169.000597
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,67,     168.854579
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,68,     170.199703
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,69,     170.668788
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,70,     168.547432
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,71,     169.035786
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,72,     169.031916
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,73,     170.060684
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,74,     169.067676
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     426.347083
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     424.368785
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,     422.873942
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,     418.757808
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,     424.365176
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     428.664967
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,     429.418389
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,     428.962634
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,     425.309805
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,     428.181363
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,     426.523500
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,     427.448321
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,     426.403732
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     421.621485
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,     427.509220
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,     429.095012
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,     425.446523
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,     425.233025
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,     428.616428
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     421.036803
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,20,     422.578045
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,21,     428.774356
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,22,     426.699019
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,23,     425.733339
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,24,     426.395182
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,25,     421.787894
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,26,     425.333674
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,27,     426.331154
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,28,     427.922655
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,29,     425.673701
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,30,     421.737864
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,31,     426.937457
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,32,     428.599378
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,33,     424.625033
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,34,     426.306353
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,35,     428.136613
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,36,     420.397670
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,37,     425.574022
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,38,     425.920998
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,39,     424.557133
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,40,     426.371743
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,41,     430.736244
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,42,     425.353965
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,43,     427.740307
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,44,     425.712000
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,45,     425.399583
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,46,     426.881466
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,47,     424.712151
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,48,     423.285226
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,49,     424.965217
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,50,     422.450826
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,51,     431.012732
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,52,     426.731888
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,53,     429.420629
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,54,     425.939147
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,55,     425.562221
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,56,     425.359894
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,57,     428.194532
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,58,     424.420213
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,59,     423.398155
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,60,     424.613922
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,61,     428.338890
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,62,     427.287052
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,63,     428.223382
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,64,     424.168797
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,65,     429.693006
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,66,     425.566072
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,67,     426.483051
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,68,     427.032275
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,69,     426.798107
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,70,     418.269472
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,71,     424.580212
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,72,     421.497876
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,73,     425.458622
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,74,     419.040343
