dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.038519
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,25,       0.035159
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,26,       0.035179
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,27,       0.035280
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,28,       0.034920
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,29,       0.035020
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,30,       0.035230
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,31,       0.035260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,32,       0.035240
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,33,       0.034969
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,34,       0.035239
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,35,       0.034910
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,36,       0.035160
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,37,       0.035290
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,38,       0.035290
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,39,       0.035260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,40,       0.035299
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,41,       0.035009
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,42,       0.035379
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,43,       0.035319
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,44,       0.035259
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,45,       0.034940
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,46,       0.035020
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,47,       0.035100
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,48,       0.035060
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,49,       0.035249
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,50,       0.034930
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,51,       0.035319
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,52,       0.035169
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,53,       0.035129
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,54,       0.035320
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,55,       0.035320
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,56,       0.035000
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,57,       0.035260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,58,       0.035100
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,59,       0.034809
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,60,       0.035349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,61,       0.036310
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,62,       0.035329
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,63,       0.035040
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,64,       0.035259
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,65,       0.034909
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,66,       0.035230
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,67,       0.035119
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,68,       0.035140
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,69,       0.035210
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,70,       0.035220
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,71,       0.034960
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,72,       0.034830
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,73,       0.034999
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,74,       0.034959
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,0,       0.170688
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,1,       0.168389
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,2,       0.168138
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,3,       0.168058
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,4,       0.168168
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,5,       0.174508
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,6,       0.169148
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,7,       0.170559
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,8,       0.171918
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,9,       0.169148
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,10,       0.168108
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,11,       0.173827
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,12,       0.168508
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,13,       0.167968
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,14,       0.168538
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,15,       0.167349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,16,       0.167699
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,17,       0.169168
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,18,       0.169828
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,19,       0.168728
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,20,       0.169018
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,21,       0.167978
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,22,       0.168258
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,23,       0.169998
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,24,       0.168488
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,25,       0.169099
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,26,       0.168788
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,27,       0.167268
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,28,       0.171908
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,29,       0.168219
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,30,       0.168848
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,31,       0.171328
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,32,       0.168978
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,33,       0.168149
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,34,       0.174018
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,35,       0.168058
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,36,       0.169998
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,37,       0.175008
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,38,       0.169069
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,39,       0.168808
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,40,       0.169318
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,41,       0.169088
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,42,       0.169947
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,43,       0.169678
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,44,       0.169088
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,45,       0.168908
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,46,       0.168879
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,47,       0.171048
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,48,       0.174528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,49,       0.168658
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,50,       0.169048
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,51,       0.172348
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,52,       0.167748
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,53,       0.168908
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,54,       0.173188
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,55,       0.168519
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,56,       0.168288
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,57,       0.173118
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,58,       0.167808
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,59,       0.168228
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,60,       0.168578
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,61,       0.167818
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,62,       0.171008
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,63,       0.168208
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,64,       0.168528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,65,       0.169038
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,66,       0.169318
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,67,       0.167818
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,68,       0.169218
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,69,       0.168428
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,70,       0.167238
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,71,       0.173008
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,72,       0.169158
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,73,       0.171428
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,74,       0.173708
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,0,       0.507315
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,1,       0.479405
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,2,       0.474065
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,3,       0.472974
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,4,       0.473565
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,5,       0.473905
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,6,       0.481545
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,7,       0.475535
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,8,       0.475945
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,9,       0.472915
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,10,       0.472385
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,11,       0.469525
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,12,       0.472315
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,13,       0.474555
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,14,       0.474795
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,15,       0.476385
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,16,       0.475225
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,17,       0.474346
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,18,       0.469795
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,19,       0.468645
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,20,       0.477805
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,21,       0.476235
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,22,       0.476235
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,23,       0.475005
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,24,       0.471875
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,25,       0.474155
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,26,       0.472355
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,27,       0.476335
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,28,       0.474954
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,29,       0.476675
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,30,       0.478645
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,31,       0.470505
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,32,       0.470835
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,33,       0.471445
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,34,       0.471834
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,35,       0.477135
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,36,       0.474895
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,37,       0.477164
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,38,       0.472195
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,39,       0.474455
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,40,       0.472735
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,41,       0.474055
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,42,       0.474154
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,43,       0.477745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,44,       0.475415
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,45,       0.473965
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,46,       0.473465
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,47,       0.473595
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,48,       0.472325
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,49,       0.478175
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,50,       0.476315
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,51,       0.476815
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,52,       0.476985
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,53,       0.475325
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,54,       0.474625
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,55,       0.471935
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,56,       0.477015
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,57,       0.474124
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,58,       0.475305
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,59,       0.480215
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,60,       0.472295
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,61,       0.472805
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,62,       0.471635
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,63,       0.476975
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,64,       0.477325
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,65,       0.477075
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,66,       0.477395
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,67,       0.474125
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,68,       0.471885
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,69,       0.469345
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,70,       0.473744
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,71,       0.474425
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,72,       0.475975
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,73,       0.476295
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,74,       0.470795
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,0,       0.860450
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,1,       0.856391
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,2,       0.853191
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,3,       0.852141
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,4,       0.878390
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,5,       0.852471
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,6,       0.852530
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,7,       0.844071
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,8,       0.851431
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,9,       0.843291
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,10,       0.855041
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,11,       0.850711
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,12,       0.847081
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       0.850790
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       0.851511
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       0.853571
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       0.849591
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       0.854610
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       0.851561
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       0.854590
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,20,       0.851351
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,21,       0.858781
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,22,       0.853051
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,23,       0.852071
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,24,       0.850811
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,25,       0.853940
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,26,       0.851161
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,27,       0.846891
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,28,       0.847170
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,29,       0.852511
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,30,       0.846261
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,31,       0.844480
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,32,       0.852951
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,33,       0.844301
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,34,       0.852771
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,35,       0.851591
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,36,       0.852441
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,37,       0.849231
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,38,       0.853231
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,39,       0.852260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,40,       0.855740
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,41,       0.854361
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,42,       0.853061
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,43,       0.853010
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,44,       0.846631
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,45,       0.851101
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,46,       0.847201
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,47,       0.851221
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,48,       0.848121
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,49,       0.852240
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,50,       0.853271
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,51,       0.854311
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,52,       0.851951
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,53,       0.854000
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,54,       0.851930
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,55,       0.852151
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,56,       0.853201
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,57,       0.845821
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,58,       0.845381
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,59,       0.851091
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,60,       0.850981
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,61,       0.851061
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,62,       0.852080
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,63,       0.853401
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,64,       0.854491
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,65,       0.856701
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,66,       0.848720
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,67,       0.848200
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,68,       0.846581
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,69,       0.849441
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,70,       0.848031
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,71,       0.851301
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,72,       0.846771
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,73,       0.853630
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,74,       0.851790
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       1.364496
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       1.344425
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       1.353365
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       1.355195
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       1.350465
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       1.363875
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       1.357075
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       1.358765
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       1.353836
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       1.360555
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       1.353145
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       1.350815
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       1.357395
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       1.353395
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       1.352936
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       1.353355
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       1.360086
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       1.351125
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       1.358926
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       1.364955
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,20,       1.361326
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,21,       1.361615
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,22,       1.355996
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,23,       1.359095
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,24,       1.356195
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,25,       1.349505
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,26,       1.353745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,27,       1.357745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,28,       1.358666
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,29,       1.358975
