dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,29,      77.681513
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,30,      77.486715
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,31,      77.886770
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,32,      78.224177
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,33,      77.559234
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,34,      78.506274
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,35,      88.163263
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,36,      77.374285
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,37,      77.481605
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,38,      78.132538
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,39,      77.551474
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,40,      77.735662
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,41,      76.893701
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,42,      77.122509
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,43,      76.587784
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,44,      77.809931
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,45,      77.164078
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,46,      77.948200
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,47,      77.268467
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,48,      76.853231
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,49,      87.280882
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,50,      78.477004
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,51,      78.220577
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,52,      77.624053
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,53,      89.492958
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,54,      89.651286
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,55,      78.885570
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,56,      78.241677
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,57,      78.921190
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,58,      78.179887
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,59,      77.761902
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,60,      77.656913
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,61,      79.915449
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,62,      77.650163
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,63,      79.377145
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,64,      89.882974
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,65,      96.604873
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,66,      99.649201
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,67,      94.842312
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,68,      76.541325
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,69,      76.449396
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,70,      77.325827
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,71,      93.321758
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,72,      95.875491
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,73,      74.627654
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",320,74,      73.195040
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,0,     156.639432
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,1,     157.152716
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,2,     157.216136
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,3,     156.474664
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,4,     167.588477
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,5,     159.766809
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,6,     161.236433
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,7,     160.285143
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,8,     176.843579
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,9,     159.010757
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,10,     159.263115
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,11,     158.231235
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,12,     159.189075
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,13,     157.821669
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,14,     159.571781
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,15,     158.405153
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,16,     159.389252
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,17,     159.419363
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,18,     159.061146
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,19,     158.729680
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,20,     157.747640
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,21,     168.624585
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,22,     190.481666
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,23,     157.357165
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,24,     156.791040
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,25,     158.362463
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,26,     167.383939
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,27,     157.174746
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,28,     157.470863
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,29,     155.549443
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,30,     156.653772
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,31,     156.890009
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,32,     157.227936
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,33,     156.183587
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,34,     167.055033
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,35,     157.780100
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,36,     158.913357
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,37,     158.680000
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,38,     174.003129
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,39,     156.009509
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,40,     156.735091
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,41,     155.482614
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,42,     155.593292
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,43,     157.768609
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,44,     156.504023
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,45,     155.731291
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,46,     156.645681
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,47,     156.302925
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,48,     166.435639
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,49,     156.347265
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,50,     156.701911
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,51,     156.620142
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,52,     166.210391
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,53,     178.704720
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,54,     154.204168
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,55,     156.177447
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,56,     164.111343
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,57,     155.983779
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,58,     157.938598
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,59,     156.588682
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,60,     165.094003
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,61,     153.225738
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,62,     154.922100
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,63,     153.945250
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,64,     153.061399
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,65,     155.915410
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,66,     152.322597
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,67,     153.514845
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,68,     153.458715
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,69,     154.296237
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,70,     155.378185
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,71,     154.577453
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,72,     151.876632
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,73,     155.787021
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",384,74,     153.829001
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,0,     255.256464
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,1,     253.674031
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,2,     257.179564
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,3,     254.687840
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,4,     256.451112
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,5,     255.536691
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,6,     256.270223
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,7,     256.941036
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,8,     255.586011
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,9,     254.276304
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,10,     255.141456
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,11,     254.170956
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,12,     253.749941
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,13,     254.089337
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,14,     255.427142
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,15,     256.852237
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,16,     255.488352
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,17,     256.762589
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,18,     254.903498
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,19,     255.680230
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,20,     256.526651
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,21,     255.165245
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,22,     254.105316
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,23,     255.217785
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,24,     255.832378
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,25,     255.358673
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,26,     255.295914
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,27,     256.067895
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,28,     255.662880
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,29,     255.304604
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,30,     256.815978
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,31,     255.383503
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,32,     256.433422
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,33,     255.388423
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,34,     254.075347
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,35,     255.517451
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,36,     256.289103
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,37,     253.648971
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,38,     256.567500
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,39,     255.040927
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,40,     254.742780
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,41,     254.542732
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,42,     252.883639
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,43,     252.987428
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,44,     254.814919
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,45,     256.262724
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,46,     254.857619
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,47,     265.104491
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,48,     289.765261
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,49,     255.318393
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,50,     255.726089
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,51,     255.185845
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,52,     266.915792
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,53,     255.192925
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,54,     255.577971
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,55,     255.320804
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,56,     255.458093
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,57,     255.765459
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,58,     254.071367
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,59,     255.322214
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,60,     256.035636
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,61,     254.941378
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,62,     254.265025
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,63,     255.501511
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,64,     255.634430
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,65,     255.846858
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,66,     254.493322
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,67,     255.701469
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,68,     253.986957
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,69,     255.523871
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,70,     254.437982
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,71,     255.657639
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,72,     255.522231
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,73,     255.735910
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",448,74,     254.893659
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,0,     374.052404
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,1,     443.732141
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,2,     378.735385
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,3,     381.828852
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,4,     379.145390
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,5,     374.985524
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,6,     377.763495
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,7,     376.688717
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,8,     375.274821
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,9,     375.117263
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,10,     377.616117
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,11,     374.597469
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,12,     374.364741
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,13,     376.417309
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,14,     375.596738
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,15,     376.771006
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,16,     378.946372
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,17,     377.845294
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,18,     376.119913
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,19,     375.671717
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,20,     381.204838
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,21,     379.349308
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,22,     380.078751
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,23,     382.398896
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,24,     376.880534
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,25,     381.490937
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,26,     375.940865
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,27,     377.454948
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,28,     384.002969
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,29,     374.715027
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,30,     377.707816
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,31,     376.208121
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,32,     378.841844
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,33,     382.391056
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,34,     395.027044
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,35,     373.414441
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,36,     445.397533
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,37,     375.802696
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,38,     396.061893
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,39,     369.216946
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,40,     375.527859
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,41,     375.848615
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,42,     369.578081
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,43,     375.955174
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,44,     381.311388
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,45,     370.619960
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,46,     371.396683
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,47,     374.846326
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,48,     368.943917
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,49,     378.484908
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,50,     374.361361
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,51,     378.234051
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,52,     369.132646
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,53,     376.272781
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,54,     372.658979
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,55,     369.064617
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,56,     376.984604
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,57,     373.003825
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,58,     375.483299
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,59,     372.529110
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,60,     373.302402
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,61,     373.533860
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,62,     365.350855
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,63,     372.596119
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,64,     376.211441
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,65,     377.709426
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,66,     374.409220
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,67,     374.639788
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,68,     372.146304
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,69,     370.211274
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,70,     372.170124
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,71,     373.838006
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,72,     373.165574
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,73,     377.047232
3,float,uniform,PoisFFT,"Ns | Ns | P | P | P | P",512,74,     375.061634
