dim,precision,solver_type,api,bc_name,num_procs,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,0,     321.701450
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,1,     309.707003
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,2,     311.876623
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,3,     313.304244
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,4,     308.436675
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,5,     310.348686
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,6,     307.421386
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,7,     311.591246
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,8,     310.237047
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,9,     307.480825
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,10,     307.071867
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,11,     312.195686
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,12,     312.958336
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,13,     311.498596
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,14,     309.794541
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,15,     308.978442
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,16,     310.299274
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,17,     311.296719
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,18,     308.666556
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,19,     310.300647
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,20,     308.274821
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,21,     306.838923
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,22,     313.819547
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,23,     310.442910
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,24,     309.868874
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,25,     308.097784
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,26,     307.880424
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,27,     308.891460
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,28,     307.860879
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,369,29,     309.192164
